Alameda, CA Alameda, CA: Data Inventory 
Station ID: 9414750 
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414750 20050502 13:18   2.100 104.000   2.300  12.200  16.600 1019.50
9414750 20050502 13:24   1.800 104.000   2.500  12.100  16.600 1019.60
9414750 20050502 13:30   1.900  95.000   2.400  12.100  16.600 1019.70
9414750 20050502 13:36   0.800  83.000   2.400  12.100  16.600 1019.80
9414750 20050502 13:42   0.000  77.000   1.100  12.200  16.500 1019.80
9414750 20050502 13:48   0.400  72.000   1.200  12.200  16.500 1019.90
9414750 20050502 13:54   0.500  74.000   1.100  12.200  16.500 1020.00
9414750 20050502 14:00   1.100  63.000   2.000  12.300  16.500 1019.90
9414750 20050502 14:06   0.600  73.000   1.700  12.500  16.500 1020.00
9414750 20050502 14:12   0.400  70.000   1.900  12.700  16.500 1020.00
9414750 20050502 14:18   0.000  74.000   0.500  13.200  16.500 1020.00
9414750 20050502 14:24   0.000  99.000   0.300  13.500  16.500 1020.00
9414750 20050502 14:30   0.000  21.000   0.400  13.700  16.400 1020.10
9414750 20050502 14:36   0.000  67.000   0.400  13.600  16.300 1020.20
9414750 20050502 14:42   0.200 282.000   1.600  13.800  16.300 1020.30
9414750 20050502 14:48   2.200 276.000   3.000  13.700  16.200 1020.10
9414750 20050502 14:54   2.100 281.000   3.100  13.700  16.200 1020.20
9414750 20050502 15:00   0.500 267.000   2.400  14.000  16.200 1020.40
9414750 20050502 15:06   0.300 276.000   2.800  14.000  16.200 1020.40
9414750 20050502 15:12   0.700 215.000   3.100  14.100  16.200 1020.50
9414750 20050502 15:18   1.100 188.000   2.200  13.800  16.200 1020.50
9414750 20050502 15:24   0.000 179.000   1.900  13.700  16.200 1020.50
9414750 20050502 15:30   0.300 189.000   1.600  13.700  16.200 1020.60
9414750 20050502 15:36   0.100 163.000   1.200  13.800  16.200 1020.70
9414750 20050502 15:42   0.400 159.000   1.400  13.900  16.200 1020.70
9414750 20050502 15:48   1.000 166.000   2.100  14.000  16.200 1020.80
9414750 20050502 15:54   0.200 161.000   0.900  14.100  16.200 1020.70
9414750 20050502 16:00   0.000 157.000   0.500  14.300  16.200 1020.80
9414750 20050502 16:06   0.100 180.000   0.500  14.400  16.200 1020.80
9414750 20050502 16:12   0.000 191.000   0.500  14.600  16.200 1020.90
9414750 20050502 16:18   0.100 210.000   0.500  14.800  16.300 1020.80
9414750 20050502 16:24   0.000 213.000   0.900  15.000  16.300 1020.80
9414750 20050502 16:30   1.600 269.000   2.900  15.100  16.300 1020.70
9414750 20050502 16:36   1.500 266.000   3.200  15.100  16.300 1020.60
9414750 20050502 16:42   1.100 261.000   3.500  15.100  16.300 1020.60
9414750 20050502 16:48   3.500 275.000   4.300  15.000  16.300 1020.80
9414750 20050502 16:54   3.000 277.000   3.700  14.900  16.300 1020.90
9414750 20050502 17:00   2.900 276.000   3.600  15.000  16.200 1020.90
9414750 20050502 17:06   3.100 276.000   3.600  15.100  16.200 1020.90
9414750 20050502 17:12   2.900 279.000   4.100  15.200  16.300 1021.00
9414750 20050502 17:18   3.500 272.000   4.400  15.300  16.300 1020.90
9414750 20050502 17:24   3.200 275.000   4.200  15.400  16.300 1020.90
9414750 20050502 17:30   3.100 276.000   4.400  15.500  16.300 1020.90
9414750 20050502 17:36   3.800 274.000   4.600  15.500  16.400 1020.90
9414750 20050502 17:42   3.200 270.000   4.700  15.400  16.400 1021.00
9414750 20050502 17:48   2.800 270.000   4.300  15.500  16.500 1021.10
9414750 20050502 17:54   3.500 278.000   4.700  15.500  16.500 1021.10
9414750 20050502 18:00   3.000 264.000   5.300  15.600  16.600 1021.20
9414750 20050502 18:06   1.900 261.000   4.000  15.800  16.600 1021.20
9414750 20050502 18:12   1.800 269.000   3.300  15.800  16.600 1021.20
9414750 20050502 18:18   2.200 265.000   3.500  15.900  16.600 1021.10
9414750 20050502 18:24   3.300 273.000   4.400  16.000  16.600 1021.10
9414750 20050502 18:30   3.400 276.000   4.500  16.000  16.600 1021.10
9414750 20050502 18:36   3.700 274.000   4.700  16.100  16.600 1021.20
9414750 20050502 18:42   3.100 268.000   4.900  16.200  16.700 1021.20
9414750 20050502 18:48   2.800 267.000   5.800  16.100  16.600 1021.10
9414750 20050502 18:54   3.100 272.000   4.500  16.100  16.700 1021.00
9414750 20050502 19:00   3.800 275.000   5.100  16.200  16.700 1021.00
9414750 20050502 19:06   3.400 269.000   5.700  16.100  16.700 1020.90
9414750 20050502 19:12   2.700 265.000   4.600  16.200  16.700 1020.90
9414750 20050502 19:18   3.400 273.000   4.800  16.400  16.700 1021.00
9414750 20050502 19:24   3.100 274.000   4.900  16.600  16.800 1021.00
9414750 20050502 19:30   3.200 265.000   4.800  16.700  16.800 1021.00
9414750 20050502 19:36   3.500 272.000   4.900  16.600  16.800 1021.00
9414750 20050502 19:42   3.500 271.000   5.200  16.700  16.900 1021.00
9414750 20050502 19:48   4.200 276.000   5.600  16.800  16.900 1020.80
9414750 20050502 19:54   3.600 269.000   6.100  17.000  16.900 1020.90
9414750 20050502 20:00   3.300 267.000   5.900  17.000  16.900 1020.90
9414750 20050502 20:06   4.900 274.000   6.200  17.200  16.900 1020.80
9414750 20050502 20:12   3.600 268.000   5.900  17.100  17.000 1020.80
9414750 20050502 20:18   4.900 273.000   6.100  17.100  17.100 1020.70
9414750 20050502 20:24   4.100 267.000   6.000  17.100  17.100 1020.70
9414750 20050502 20:30   4.200 268.000   5.400  17.100  17.100 1020.70
9414750 20050502 20:36   4.300 271.000   6.200  17.000  17.300 1020.70
9414750 20050502 20:42   3.800 269.000   6.200  17.000  17.400 1020.60
9414750 20050502 20:48   4.300 269.000   5.800  17.000  17.500 1020.50
9414750 20050502 20:54   4.300 272.000   5.900  17.100  17.500 1020.50
9414750 20050502 21:00   4.600 272.000   6.400  17.300  17.600 1020.40
9414750 20050502 21:06   4.800 273.000   6.500  17.500  17.600 1020.40
9414750 20050502 21:12   4.000 270.000   6.000  17.600  17.700 1020.40
9414750 20050502 21:18   4.100 275.000   6.700          17.700 1020.30
9414750 20050502 21:24   4.500 274.000   6.300  17.700  17.800 1020.30
9414750 20050502 21:30   4.900 274.000   6.400  17.900  17.800 1020.20
9414750 20050502 21:36   3.800 274.000   6.300  18.000  17.900 1020.20
9414750 20050502 21:42   4.400 270.000   6.100  18.000  18.000 1020.10
9414750 20050502 21:48   3.700 269.000   5.500  18.000  18.000 1020.10
9414750 20050502 21:54   4.900 273.000   6.100  17.800  18.100 1020.10
9414750 20050502 22:00   4.200 270.000   6.200  17.800  18.100 1020.00
9414750 20050502 22:06   4.700 270.000   6.800  17.800  18.100 1019.90
9414750 20050502 22:12   4.500 269.000   7.900  17.600  18.100 1019.90
9414750 20050502 22:18   5.200 270.000   7.100  17.400  18.200 1019.90
9414750 20050502 22:24   5.200 270.000   8.400  17.300  18.300 1019.80
9414750 20050502 22:30   4.800 271.000   8.600  17.400  18.300 1019.80
9414750 20050502 22:36   4.400 269.000   6.500  17.400  18.300 1019.70
9414750 20050502 22:42   5.400 270.000   7.000  17.300  18.300 1019.70
9414750 20050502 22:48   5.100 273.000   7.000  17.500  18.400 1019.70
9414750 20050502 22:54   5.700 269.000   7.300  17.300  18.400 1019.60
9414750 20050502 23:00   5.400 269.000   7.500  17.300  18.500 1019.60
9414750 20050502 23:06   5.300 272.000   8.100  17.200  18.600 1019.50
9414750 20050502 23:12   5.100 267.000   7.000  17.200  18.600 1019.50
9414750 20050502 23:18   6.200 274.000   7.500  17.100  18.600 1019.40
9414750 20050502 23:24   5.400 270.000   7.200  17.100  18.600 1019.20
9414750 20050502 23:30   5.700 273.000   7.800  17.200  18.500 1019.20
9414750 20050502 23:36   5.500 276.000   8.100  17.400  18.500 1019.10
9414750 20050502 23:42   5.700 276.000   8.500  17.300  18.500 1019.10
9414750 20050502 23:48   6.200 275.000   7.800  17.200  18.500 1019.00
9414750 20050502 23:54   5.900 273.000   8.500  17.000  18.500 1019.00
9414750 20050503 00:00   5.500 275.000   7.300  17.200  18.400 1019.00
9414750 20050503 00:06   5.900 276.000   7.500  17.300  18.300 1019.00
9414750 20050503 00:12   6.000 276.000   7.400  17.300  18.100 1019.00
9414750 20050503 00:18   5.600 273.000   7.800  17.200  18.000 1018.90
9414750 20050503 00:24   6.300 275.000   8.600  17.100  18.000 1018.90
9414750 20050503 00:30   6.200 274.000   8.000  17.100  18.000 1019.00
9414750 20050503 00:36   5.400 277.000   8.200  17.100  18.000 1018.90
9414750 20050503 00:42   5.800 274.000   7.800  16.900  17.900 1018.90
9414750 20050503 00:48   5.500 276.000   7.700  17.100  17.900 1018.80
9414750 20050503 00:54   5.600 275.000   7.400  16.900  18.000 1018.70
9414750 20050503 01:00   5.800 275.000   8.200  16.800  18.000 1018.80
9414750 20050503 01:06   5.700 276.000   7.900  16.800  18.000 1018.70
9414750 20050503 01:12   5.700 275.000   7.400  16.600  18.000 1018.60
9414750 20050503 01:18   5.500 276.000   7.700  16.800  18.000 1018.60
9414750 20050503 01:24   6.100 274.000   7.600  16.600  17.900 1018.60
9414750 20050503 01:30   5.800 277.000   7.400  16.600  17.900 1018.60
9414750 20050503 01:36   5.900 276.000   7.300  16.500  17.900 1018.60
9414750 20050503 01:42   6.000 277.000   8.500  16.500  17.900 1018.60
9414750 20050503 01:48   6.500 277.000   8.100  16.400  18.000 1018.70
9414750 20050503 01:54   6.600 279.000   9.500  16.300  18.000 1018.70
9414750 20050503 02:00   7.000 277.000   8.700  16.100  17.900 1018.80
9414750 20050503 02:06   7.300 276.000  10.100  16.000  17.600 1018.90
9414750 20050503 02:12   6.900 277.000   8.600  16.000  17.200 1018.90
9414750 20050503 02:18   7.000 275.000   9.100  15.900  17.000 1018.90
9414750 20050503 02:24   7.400 275.000   9.400  15.800  17.000 1018.90
9414750 20050503 02:30   6.800 277.000   8.700  15.800  17.000 1018.80
9414750 20050503 02:36   6.500 276.000   8.600  15.700  16.900 1018.90
9414750 20050503 02:42   6.400 275.000   8.600  15.500  16.900 1018.90
9414750 20050503 02:48   6.900 276.000   8.600  15.400  16.900 1019.00
9414750 20050503 02:54   6.200 273.000   8.500  15.300  16.900 1019.10
9414750 20050503 03:00   6.100 275.000   9.100  15.300  16.900 1019.10
9414750 20050503 03:06   7.000 274.000   8.300  15.300  16.800 1019.20
9414750 20050503 03:12   6.400 279.000   8.400  15.200  16.700 1019.20
9414750 20050503 03:18   6.400 273.000   8.300  15.100  16.500 1019.40
9414750 20050503 03:24   6.200 274.000   8.500  15.100  16.500 1019.50
9414750 20050503 03:30   6.400 277.000   8.000  15.000  16.500 1019.50
9414750 20050503 03:36   6.200 272.000   7.800  15.000  16.400 1019.70
9414750 20050503 03:42   6.100 278.000   8.600  14.900  16.400 1019.70
9414750 20050503 03:48   5.800 277.000   8.400  14.800  16.600 1019.70
9414750 20050503 03:54   4.800 273.000   6.700  14.800  16.800 1019.70
9414750 20050503 04:00   4.500 274.000   7.000  14.700  17.100 1019.70
9414750 20050503 04:06   4.300 274.000   5.800  14.800  17.300 1019.80
9414750 20050503 04:12   4.400 273.000   6.500  14.700  17.400 1019.80
9414750 20050503 04:18   4.400 276.000   5.700  14.600  17.500 1019.90
9414750 20050503 04:24   3.600 274.000   5.900  14.700  17.500 1019.90
9414750 20050503 04:30   3.100 275.000   4.800  14.700  17.500 1019.90
9414750 20050503 04:36   3.700 273.000   5.100  14.700  17.600 1020.10
9414750 20050503 04:42   5.200 274.000   6.800  14.700  17.600 1020.20
9414750 20050503 04:48   5.000 276.000   6.600  14.700  17.600 1020.20
9414750 20050503 04:54   4.400 275.000   5.400  14.600  17.600 1020.30
9414750 20050503 05:00   4.300 274.000   5.200  14.600  17.500 1020.30
9414750 20050503 05:06   3.600 274.000   5.300  14.500  17.500 1020.20
9414750 20050503 05:12   3.400 274.000   5.000  14.400  17.400 1020.20
9414750 20050503 05:18   3.800 273.000   4.700  14.400  17.400 1020.10
9414750 20050503 05:24   3.700 274.000   5.100  14.400  17.400 1020.10
9414750 20050503 05:30   3.700 269.000   4.800  14.300  17.400 1020.30
9414750 20050503 05:36   4.500 275.000   6.000  14.300  17.400 1020.40
9414750 20050503 05:42   4.700 274.000   6.300  14.400  17.400 1020.30
9414750 20050503 05:48   5.000 269.000   7.100  14.300  17.400 1020.30
9414750 20050503 05:54   5.000 273.000   6.300  14.300  17.400 1020.30
9414750 20050503 06:00   4.300 271.000   7.100  14.300  17.400 1020.30
9414750 20050503 06:06   4.800 273.000   6.600  14.200  17.400 1020.30
9414750 20050503 06:12   4.800 272.000   6.200  14.200  17.400 1020.30
9414750 20050503 06:18   5.700 277.000   7.800  14.200  17.400 1020.30
9414750 20050503 06:24   5.500 277.000   7.400  14.100  17.400 1020.30
9414750 20050503 06:30   5.100 277.000   7.600  14.100  17.400 1020.10
9414750 20050503 06:36   5.700 275.000   7.000  14.200  17.500 1020.00
9414750 20050503 06:42   5.100 274.000   6.400  14.200  17.500 1020.00
9414750 20050503 06:48   5.700 276.000   7.100  14.100  17.500 1020.10
9414750 20050503 06:54   5.200 275.000   7.500  14.100  17.500 1020.10
9414750 20050503 07:00   5.300 280.000   7.000  14.100  17.500 1020.10
9414750 20050503 07:06   4.900 280.000   7.200  14.100  17.600 1019.90
9414750 20050503 07:12   4.900 281.000   6.300  14.100  17.500 1019.90
9414750 20050503 07:18   4.300 281.000   5.600  14.100  17.600 1019.90
9414750 20050503 07:24   3.300 283.000   4.700  14.100  17.600 1019.90
9414750 20050503 07:30   3.000 285.000   4.100  14.000  17.600 1019.90
9414750 20050503 07:36   2.900 278.000   4.100  14.200  17.600 1019.90
9414750 20050503 07:42   3.700 275.000   5.200  14.200  17.600 1019.90
9414750 20050503 07:48   3.800 282.000   5.600  14.100  17.600 1020.00
9414750 20050503 07:54   4.100 274.000   5.500  14.000  17.600 1020.00
9414750 20050503 08:00   4.300 274.000   5.600  14.000  17.600 1020.10
9414750 20050503 08:06   4.200 272.000   5.700  14.000  17.700 1020.10
9414750 20050503 08:12   3.200 279.000   5.300  14.100  17.700 1020.10
9414750 20050503 08:18   4.400 275.000   5.900  13.900  17.700 1019.80
9414750 20050503 08:24   4.000 278.000   5.600  13.900  17.600 1019.70
9414750 20050503 08:30   3.500 278.000   4.600  13.900  17.600 1019.70
9414750 20050503 08:36   2.600 276.000   4.000  13.800  17.600 1019.70
9414750 20050503 08:42   2.500 275.000   4.100  13.900  17.600 1019.80
9414750 20050503 08:48   2.800 275.000   3.900  13.900  17.600 1019.60
9414750 20050503 08:54   2.200 286.000   3.500  13.700  17.600 1019.50
9414750 20050503 09:00   1.400 291.000   2.900  13.700  17.600 1019.50
9414750 20050503 09:06   0.600 283.000   2.100  13.800  17.600 1019.40
9414750 20050503 09:12   0.600 345.000   2.000  13.700  17.600 1019.30
9414750 20050503 09:18   0.200 336.000   1.100  13.600  17.600 1019.30
9414750 20050503 09:24   0.100   2.000   0.400  13.700  17.600 1019.20
9414750 20050503 09:30   0.000 346.000   0.400  13.700  17.600 1019.10
9414750 20050503 09:36   0.100 309.000   0.400  13.700  17.500 1019.10
9414750 20050503 09:42                                                
9414750 20050503 09:48   0.000 259.000   0.400  13.700  17.400 1019.10
9414750 20050503 09:54   0.000 286.000   0.000  13.600  17.400 1019.10
9414750 20050503 10:00   0.000 263.000   0.000  13.700  17.400 1019.00
9414750 20050503 10:06   0.200 189.000   0.500  13.700  17.400 1019.00
9414750 20050503 10:12   0.600 195.000   2.100  13.800  17.400 1019.10
9414750 20050503 10:18   0.000 186.000   0.800  13.700  17.400 1019.10
9414750 20050503 10:24                                                
9414750 20050503 10:30   0.000 194.000   0.600  13.700  17.400 1018.90
9414750 20050503 10:36   0.000 203.000   0.100  13.700  17.400 1018.90
9414750 20050503 10:42   0.000 290.000   0.000  13.600  17.400 1018.90
9414750 20050503 10:48   0.100 221.000   0.400  13.600  17.400 1018.90
9414750 20050503 10:54   0.000 272.000   1.900  13.600  17.400 1019.00
9414750 20050503 11:00   0.100 259.000   1.600  13.600  17.400 1019.00
9414750 20050503 11:06   1.100 279.000   2.400  13.600  17.400 1019.00
9414750 20050503 11:12   1.100 272.000   2.800  13.500  17.400 1019.00
9414750 20050503 11:18   2.000 268.000   2.800  13.300  17.300 1019.10
9414750 20050503 11:24   1.300 261.000   2.700  13.300  17.300 1018.90
9414750 20050503 11:30   1.000 267.000   2.800  13.300  17.300 1018.80
9414750 20050503 11:36   0.300 267.000   1.900  13.200  17.200 1018.60
9414750 20050503 11:42   0.200 279.000   1.800  13.200  17.200 1018.60
9414750 20050503 11:48                                                
9414750 20050503 11:54   1.000 263.000   2.700  13.300  17.200 1018.80
9414750 20050503 12:00   0.700 278.000   2.600  13.200  17.200 1018.80
9414750 20050503 12:06   0.800 288.000   2.900  13.200  17.200 1018.80
9414750 20050503 12:12   2.400 273.000   4.000  13.200  17.200 1018.90
9414750 20050503 12:18   2.700 275.000   3.700  13.100  17.100 1019.00
9414750 20050503 12:24   2.400 278.000   4.200  13.100  17.100 1019.00
9414750 20050503 12:30   2.800 272.000   3.700  13.100  17.100 1018.90
9414750 20050503 12:36   2.700 278.000   3.500  13.000  17.100 1018.80
9414750 20050503 12:42   2.700 270.000   4.100  13.000  17.100 1018.90
9414750 20050503 12:48   2.700 270.000   4.400  13.100  17.100 1019.00
9414750 20050503 12:54   2.200 271.000   4.100  13.000  17.100 1018.90
9414750 20050503 13:00   1.800 278.000   3.300  13.000  17.100 1018.90
9414750 20050503 13:06   1.000 268.000   3.400  12.900  17.000 1018.80
9414750 20050503 13:12   1.100 280.000   2.400  12.900  17.000 1018.70
9414750 20050503 13:18   1.500 276.000   3.200  12.900  17.000 1018.80
9414750 20050503 13:24   2.400 271.000   3.300  12.900  17.000 1018.90
9414750 20050503 13:30   1.800 273.000   3.100  12.900  17.000 1019.00
9414750 20050503 13:36   2.000 265.000   3.100  12.900  17.000 1019.10
9414750 20050503 13:42   2.400 275.000   3.100  12.900  17.000 1019.20
9414750 20050503 13:48   0.600 271.000   2.500  12.900  17.000 1019.20
9414750 20050503 13:54   0.000 277.000   1.900  12.900  17.000 1019.20
9414750 20050503 14:00   1.100 271.000   2.300  13.000  17.000 1019.10
9414750 20050503 14:06   0.900 283.000   2.200  13.000  17.000 1019.10
9414750 20050503 14:12   0.100 266.000   2.200  13.100  17.000 1019.20
9414750 20050503 14:18   0.600 211.000   2.100  13.200  17.000 1019.30
9414750 20050503 14:24   2.300 199.000   3.700  13.300  17.000 1019.40
9414750 20050503 14:30   0.500 299.000   3.200  13.300  17.000 1019.40
9414750 20050503 14:36   1.100 275.000   2.600  13.400  16.900 1019.50
9414750 20050503 14:42   1.700 270.000   2.900  13.500  16.900 1019.70
9414750 20050503 14:48   1.500 278.000   3.000  13.600  16.900 1019.80
