Redwood City, CA
Station ID: 9414523
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414523 20050102 13:12   0.000 179.000   1.500   8.600  10.800 1014.90
9414523 20050102 13:18   0.000 194.000   0.000   8.600  10.800 1014.90
9414523 20050102 13:24   0.400 142.000   1.500   8.500  10.800 1014.80
9414523 20050102 13:30   0.000 181.000   1.500   8.500  10.800 1014.90
9414523 20050102 13:36   0.800 150.000   1.700   8.400  10.800 1014.70
9414523 20050102 13:42   0.000 153.000   1.000   8.300  10.800 1014.70
9414523 20050102 13:48   0.600 157.000   1.700   8.400  10.800 1014.70
9414523 20050102 13:54   1.600 155.000   3.500   8.400  10.800 1014.70
9414523 20050102 14:00   1.800 158.000   3.400   8.400  10.800 1014.70
9414523 20050102 14:06   1.000 168.000   3.900   8.400  10.800 1014.70
9414523 20050102 14:12   1.200 181.000   3.200   8.300  10.800 1014.70
9414523 20050102 14:18   0.900 166.000   4.200   8.300  10.800 1014.60
9414523 20050102 14:24   2.300 160.000   4.700   8.200  10.800 1014.60
9414523 20050102 14:30   1.700 160.000   3.800   8.200  10.800 1014.60
9414523 20050102 14:36   1.100 166.000   3.700   8.200  10.800 1014.60
9414523 20050102 14:42   0.700 167.000   3.400   8.200  10.800 1014.60
9414523 20050102 14:48   0.800 160.000   2.100   8.200  10.800 1014.50
9414523 20050102 14:54   0.600 166.000   2.700   8.200  10.800 1014.50
9414523 20050102 15:00   0.600 164.000   3.100   8.200  10.800 1014.40
9414523 20050102 15:06   2.200 150.000   3.800   8.200  10.800 1014.40
9414523 20050102 15:12   1.300 155.000   3.800   8.200  10.800 1014.50
9414523 20050102 15:18   0.700 154.000   3.200   8.200  10.800 1014.40
9414523 20050102 15:24   1.800 154.000   3.600   8.200  10.800 1014.30
9414523 20050102 15:30   1.900 153.000   3.700   8.200  10.800 1014.30
9414523 20050102 15:36   1.400 155.000   3.600   8.200  10.800 1014.20
9414523 20050102 15:42   1.500 154.000   3.600   8.200  10.800 1014.20
9414523 20050102 15:48   1.200 149.000   3.900   8.200  10.800 1014.20
9414523 20050102 15:54   1.900 154.000   3.200   8.300  10.800 1014.30
9414523 20050102 16:00   0.200 150.000   2.700   8.200  10.800 1014.30
9414523 20050102 16:06   0.900 164.000   3.800   8.300  10.800 1014.40
9414523 20050102 16:12   0.400 180.000   2.800   8.200  10.800 1014.50
9414523 20050102 16:18   0.600 181.000   3.400   8.300  10.800 1014.50
9414523 20050102 16:24   0.100 174.000   2.300   8.300  10.800 1014.70
9414523 20050102 16:30   0.000 188.000   3.300   8.400  10.800 1014.70
9414523 20050102 16:36                                                
9414523 20050102 16:42   0.100 214.000   1.100   8.300  10.800 1014.70
9414523 20050102 16:48   0.000 250.000   0.000   8.400  10.800 1014.70
9414523 20050102 16:54   1.400 284.000   3.100   8.400  10.800 1014.70
9414523 20050102 17:00   2.200 292.000   3.300   8.300  10.800 1014.80
9414523 20050102 17:06   2.200 287.000   3.600   8.300  10.800 1014.90
9414523 20050102 17:12   1.800 265.000   3.300   8.100  10.800 1015.00
9414523 20050102 17:18   0.900 238.000   1.900   8.100  10.800 1015.10
9414523 20050102 17:24   0.000 193.000   0.100   8.100  10.800 1015.10
9414523 20050102 17:30   0.200 188.000   1.800   8.000  10.800 1015.20
9414523 20050102 17:36   1.000 161.000   4.000   7.900  10.800 1015.20
9414523 20050102 17:42   0.600 160.000   4.100   8.000  10.800 1015.20
9414523 20050102 17:48   0.000 175.000   2.100   8.000  10.800 1015.20
9414523 20050102 17:54   0.000 165.000   1.500   8.100  10.800 1015.20
9414523 20050102 18:00   0.000 146.000   0.000   8.200  10.800 1015.10
9414523 20050102 18:06   0.000 126.000   0.000   8.300  10.800 1015.10
9414523 20050102 18:12   0.000 128.000   0.000   8.400  10.800 1015.10
9414523 20050102 18:18   0.000 129.000   0.000   8.300  10.800 1015.00
9414523 20050102 18:24   0.000 123.000   0.000   8.300  10.800 1014.90
9414523 20050102 18:30   0.000  98.000   0.000   8.400  10.800 1014.90
9414523 20050102 18:36   0.000  99.000   0.000   8.500  10.800 1015.00
9414523 20050102 18:42   0.000  77.000   0.800   8.500  10.800 1014.80
9414523 20050102 18:48   0.000  69.000   0.000   8.600  10.800 1014.70
9414523 20050102 18:54   0.000  59.000   0.000   8.700  10.800 1014.60
9414523 20050102 19:00   0.000  80.000   0.000   8.700  10.800 1014.50
9414523 20050102 19:06   0.000  82.000   0.000   8.700  10.700 1014.40
9414523 20050102 19:12   0.000 111.000   0.000   8.700  10.700 1014.30
9414523 20050102 19:18   0.000 149.000   0.000   8.700  10.700 1014.20
9414523 20050102 19:24   0.000 171.000   0.000   8.800  10.800 1014.10
9414523 20050102 19:30   0.600 173.000   2.300   8.800  10.800 1014.00
9414523 20050102 19:36   1.300 152.000   3.700   8.900  10.800 1013.80
9414523 20050102 19:42   0.900 162.000   2.600   8.900  10.700 1013.70
9414523 20050102 19:48   1.000 144.000   3.100   8.900  10.700 1013.50
9414523 20050102 19:54   1.600 147.000   2.900   8.900  10.700 1013.40
9414523 20050102 20:00   1.200 144.000   3.700   9.000  10.800 1013.30
9414523 20050102 20:06   0.100 140.000   4.000   9.000  10.800 1013.20
9414523 20050102 20:12   0.400 125.000   1.900   9.100  10.800 1013.10
9414523 20050102 20:18   0.900 149.000   3.500   9.300  10.800 1013.00
9414523 20050102 20:24   1.400 153.000   3.300   9.100  10.700 1012.80
9414523 20050102 20:30   0.900 151.000   4.300   9.200  10.700 1012.80
9414523 20050102 20:36   1.500 157.000   3.500   9.100  10.800 1012.70
9414523 20050102 20:42   0.100 169.000   3.800   9.200  10.800 1012.70
9414523 20050102 20:48   0.300 238.000   3.600   9.100  10.800 1012.60
9414523 20050102 20:54   0.000 183.000   0.000   9.000  10.800 1012.40
9414523 20050102 21:00   0.200 141.000   1.400   8.900  10.800 1012.20
9414523 20050102 21:06   0.400 149.000   2.300   8.700  10.700        
9414523 20050102 21:12   1.800 144.000   3.300   8.800  10.800 1012.10
9414523 20050102 21:18   1.900 137.000   4.000   8.700  10.800 1012.00
9414523 20050102 21:24   3.100 138.000   5.100   8.800  10.800 1011.90
9414523 20050102 21:30   2.600 137.000   4.700   9.000  10.800 1011.80
9414523 20050102 21:36   1.900 133.000   4.200   8.800  10.800 1011.70
9414523 20050102 21:42   2.600 133.000   4.500   8.700  10.800 1011.70
9414523 20050102 21:48   2.200 136.000   4.600   8.700  10.800 1011.70
9414523 20050102 21:54   3.200 143.000   4.400   8.600  10.800 1011.50
9414523 20050102 22:00   2.800 145.000   4.600   8.700  10.800 1011.50
9414523 20050102 22:06   1.200 137.000   4.300   8.800  10.800 1011.50
9414523 20050102 22:12   2.100 140.000   3.900   8.900  10.800 1011.60
9414523 20050102 22:18   2.400 146.000   3.600   8.600  10.800 1011.60
9414523 20050102 22:24   0.200 166.000   3.600   8.800  10.800 1011.60
9414523 20050102 22:30   0.400 172.000   1.800   8.700  10.800 1011.60
9414523 20050102 22:36   0.000 164.000   2.200   8.800  10.800 1011.50
9414523 20050102 22:42   0.500 172.000   1.600   8.600  10.800 1011.50
9414523 20050102 22:48   1.700 156.000   2.600   8.700  10.800 1011.40
9414523 20050102 22:54   1.000 156.000   3.200   8.500  10.800 1011.30
9414523 20050102 23:00   0.000 158.000   1.700   8.500  10.800 1011.30
9414523 20050102 23:06   0.400 154.000   1.900   8.300  10.800 1011.30
9414523 20050102 23:12   0.000 126.000   1.500   8.500  10.800 1011.20
9414523 20050102 23:18   0.000 132.000   0.000   8.100  10.800 1011.10
9414523 20050102 23:24   0.200 119.000   1.600   8.500  10.800 1011.20
9414523 20050102 23:30   0.200 120.000   1.600   8.600  10.800 1011.20
9414523 20050102 23:36                                                
9414523 20050102 23:42   0.000 131.000   0.000   8.600  10.800 1011.10
9414523 20050102 23:48   0.000 111.000   0.000   8.600  10.800 1011.00
9414523 20050102 23:54   0.000  85.000   0.000   8.600  10.800 1011.00
9414523 20050103 00:00   0.000 108.000   0.000   8.600  10.800 1010.80
9414523 20050103 00:06   0.100  75.000   1.200   8.600  10.800 1010.70
9414523 20050103 00:12   0.100  88.000   1.500   8.600  10.800 1010.70
9414523 20050103 00:18   1.000  77.000   2.000   8.700  10.800 1010.60
9414523 20050103 00:24   0.500 101.000   3.200   8.800  10.800 1010.40
9414523 20050103 00:30   0.900 126.000   2.500   8.800  10.800 1010.50
9414523 20050103 00:36   1.500 132.000   3.600   8.800  10.800 1010.50
9414523 20050103 00:42   2.000 144.000   3.700   8.800  10.800 1010.60
9414523 20050103 00:48   0.400 154.000   3.300   8.700  10.800 1010.60
9414523 20050103 00:54   0.900 162.000   2.900   8.600  10.800 1010.50
9414523 20050103 01:00   2.200 149.000   4.700   8.200  10.800 1010.50
9414523 20050103 01:06   1.400 158.000   4.500   8.200  10.800 1010.50
9414523 20050103 01:12   1.500 161.000   4.400   8.200  10.800 1010.50
9414523 20050103 01:18   0.100 162.000   4.000   8.200  10.800 1010.50
9414523 20050103 01:24   0.100 164.000   1.800   8.200  10.800 1010.50
9414523 20050103 01:30   1.000 172.000   3.100   8.100  10.800 1010.50
9414523 20050103 01:36   0.000 169.000   1.900   8.000  10.800 1010.50
9414523 20050103 01:42   1.700 153.000   3.500   8.100  10.800 1010.50
9414523 20050103 01:48   1.800 152.000   3.800   8.000  10.800 1010.50
9414523 20050103 01:54   0.400 160.000   3.200   8.100  10.800 1010.50
9414523 20050103 02:00   0.200 160.000   1.900   8.100  10.800 1010.50
9414523 20050103 02:06   0.200 162.000   2.400   8.000  10.800 1010.50
9414523 20050103 02:12   0.200 160.000   2.300   8.100  10.800 1010.40
9414523 20050103 02:18   0.700 152.000   2.600   8.100  10.800 1010.30
9414523 20050103 02:24   0.400 150.000   1.700   8.100  10.800 1010.30
9414523 20050103 02:30   0.600 155.000   1.900   8.000  10.800 1010.20
9414523 20050103 02:36   0.100 175.000   1.400   7.800  10.800 1010.10
9414523 20050103 02:42   0.000 187.000   1.100   7.700  10.800 1010.00
9414523 20050103 02:48   0.000 190.000   1.600   7.500  10.800 1010.10
9414523 20050103 02:54   0.000 201.000   1.400   7.600  10.800 1010.10
9414523 20050103 03:00   0.000 213.000   1.300   7.600  10.800 1010.10
9414523 20050103 03:06   0.000 191.000   1.600   7.600  10.800 1010.00
9414523 20050103 03:12   0.000 169.000   0.000   7.600  10.800 1010.00
9414523 20050103 03:18   0.000 160.000   0.000   7.700  10.800 1010.10
9414523 20050103 03:24   0.000 148.000   0.000   7.600  10.800 1010.20
9414523 20050103 03:30   0.000 141.000   0.000   7.600  10.800 1010.10
9414523 20050103 03:36   0.000 177.000   0.000   7.600  10.700 1010.10
9414523 20050103 03:42   0.000 166.000   0.000   7.500  10.700 1010.10
9414523 20050103 03:48   0.000 124.000   0.000   7.700  10.700 1010.10
9414523 20050103 03:54   0.000 113.000   0.000   7.600  10.800 1010.20
9414523 20050103 04:00   0.000 172.000   1.500   7.600  10.700 1010.20
9414523 20050103 04:06   0.000 132.000   1.600   7.900  10.700 1010.00
9414523 20050103 04:12   0.000 133.000   0.000   7.800  10.700 1010.00
9414523 20050103 04:18   0.000 102.000   1.000   8.000  10.700 1010.00
9414523 20050103 04:24   0.000 101.000   0.000   8.000  10.700 1010.20
9414523 20050103 04:30   0.100  98.000   1.500   8.100  10.700 1010.30
9414523 20050103 04:36   0.800  97.000   1.700   8.200  10.700 1010.20
9414523 20050103 04:42   0.300 103.000   2.800   8.200  10.700 1010.30
9414523 20050103 04:48   1.400  97.000   3.200   8.100  10.700 1010.30
9414523 20050103 04:54   0.400 108.000   3.600   8.200  10.700 1010.30
9414523 20050103 05:00   0.100 110.000   1.500   8.200  10.700 1010.30
9414523 20050103 05:06   0.000 122.000   1.700   8.300  10.700 1010.40
9414523 20050103 05:12   0.100 128.000   1.200   8.300  10.700 1010.40
9414523 20050103 05:18   0.000 124.000   0.800   8.300  10.700 1010.40
9414523 20050103 05:24   0.000 122.000   0.600   8.400  10.700 1010.60
9414523 20050103 05:30   0.100 109.000   0.900   8.400  10.700 1010.60
9414523 20050103 05:36   0.600 121.000   1.600   8.300  10.700 1010.60
9414523 20050103 05:42   0.000 124.000   0.400   8.400  10.700 1010.60
9414523 20050103 05:48   0.100 145.000   1.400   8.300  10.700 1010.70
9414523 20050103 05:54   0.000 191.000   0.000   8.200  10.700 1010.90
9414523 20050103 06:00   0.000 195.000   0.000   8.200  10.700 1010.90
9414523 20050103 06:06   0.000 184.000   0.000   8.100  10.700 1011.00
9414523 20050103 06:12   0.000 159.000   1.100   8.100  10.600 1011.00
9414523 20050103 06:18   0.000 159.000   0.000   8.100  10.700 1011.10
9414523 20050103 06:24   0.000 162.000   0.000   8.100  10.600 1011.00
9414523 20050103 06:30   0.000 154.000   0.000   8.100  10.600 1011.00
9414523 20050103 06:36   0.000 160.000   0.000   8.100  10.600 1011.00
9414523 20050103 06:42   0.000 206.000   0.000   8.100  10.600 1011.10
9414523 20050103 06:48   0.000 231.000   0.000   8.200  10.600 1011.00
9414523 20050103 06:54   0.000 233.000   0.000   8.200  10.600 1011.20
9414523 20050103 07:00   0.000 233.000   0.000   8.100  10.600 1011.20
9414523 20050103 07:06   0.000 212.000   0.000   8.100  10.600 1011.20
9414523 20050103 07:12   0.000 216.000   0.000   8.000  10.600 1011.20
9414523 20050103 07:18   0.000 151.000   0.000   7.900  10.600 1011.10
9414523 20050103 07:24   0.700 142.000   3.400   7.900  10.600 1011.10
9414523 20050103 07:30   0.100 161.000   1.700   7.800  10.600 1011.10
9414523 20050103 07:36   0.000 182.000   0.500   7.800  10.600 1011.10
9414523 20050103 07:42   0.100 172.000   1.500   7.700  10.600 1011.20
9414523 20050103 07:48   0.000 180.000   1.700   7.700  10.600 1011.30
9414523 20050103 07:54   0.200 196.000   1.700   7.700  10.600 1011.30
9414523 20050103 08:00   0.000 206.000   1.000   7.600  10.600 1011.30
9414523 20050103 08:06   0.000 207.000   0.000   7.600  10.600 1011.30
9414523 20050103 08:12   0.000 210.000   0.000   7.500  10.600 1011.30
9414523 20050103 08:18                                                
9414523 20050103 08:24   0.000 222.000   0.000   7.500  10.700 1011.30
9414523 20050103 08:30   0.000 197.000   0.000   7.400  10.700 1011.30
9414523 20050103 08:36   0.000 147.000   0.000   7.400  10.600 1011.30
9414523 20050103 08:42   0.000 138.000   0.000   7.400  10.700 1011.20
9414523 20050103 08:48   0.000 136.000   0.000   7.400  10.700 1011.20
9414523 20050103 08:54   0.000 158.000   0.000   7.300  10.600 1011.10
9414523 20050103 09:00   0.000 189.000   0.000   7.300  10.700 1011.10
9414523 20050103 09:06   0.000 176.000   0.900   7.200  10.600 1011.10
9414523 20050103 09:12   0.100 189.000   1.600   7.100  10.700 1011.10
9414523 20050103 09:18   0.100 180.000   1.100   7.200  10.700 1011.10
9414523 20050103 09:24   0.000 174.000   0.000   7.300  10.700 1011.10
9414523 20050103 09:30   0.000 153.000   0.000   7.300  10.700 1011.00
9414523 20050103 09:36   0.000 129.000   0.000   7.300  10.700 1010.90
9414523 20050103 09:42   0.000 207.000   0.000   7.300  10.700 1011.10
9414523 20050103 09:48   0.000 148.000   0.000   7.300  10.700 1011.10
9414523 20050103 09:54   0.000 188.000   0.000   7.300  10.700 1011.30
9414523 20050103 10:00   0.000 184.000   0.000   7.300  10.700 1011.30
9414523 20050103 10:06   0.000 187.000   0.000   7.300  10.700 1011.30
9414523 20050103 10:12   0.000 247.000   0.000   7.200  10.700 1011.20
9414523 20050103 10:18   0.000 243.000   0.700   7.200  10.700 1011.50
9414523 20050103 10:24   0.000 122.000   0.000   7.100  10.700 1011.50
9414523 20050103 10:30   0.000 166.000   0.000   7.200  10.700 1011.60
9414523 20050103 10:36   0.000 223.000   0.000   7.200  10.700 1011.60
9414523 20050103 10:42   0.000 312.000   0.000   7.200  10.700 1011.70
9414523 20050103 10:48   0.000 288.000   0.000   7.300  10.700 1011.70
9414523 20050103 10:54   0.000 269.000   0.000   7.400  10.700 1011.60
9414523 20050103 11:00   0.000 168.000   0.000   7.400  10.700 1011.60
9414523 20050103 11:06   0.000 228.000   0.000   7.400  10.700 1011.70
9414523 20050103 11:12   0.000 217.000   0.000   7.300  10.700 1011.70
9414523 20050103 11:18   0.000 257.000   0.000   7.400  10.700 1011.60
9414523 20050103 11:24   0.000 243.000   0.000   7.500  10.800 1011.50
9414523 20050103 11:30   0.000 249.000   0.000   7.500  10.700 1011.60
9414523 20050103 11:36   0.000 266.000   0.000   7.500  10.800 1011.50
9414523 20050103 11:42   0.000 258.000   0.000   7.500  10.800 1011.30
9414523 20050103 11:48   0.000 256.000   0.000   7.400  10.800 1011.30
9414523 20050103 11:54   0.000 272.000   0.000   7.400  10.800 1011.20
9414523 20050103 12:00   0.000 298.000   0.000   7.400  10.800 1011.30
9414523 20050103 12:06   0.000 273.000   0.000   7.300  10.800 1011.30
9414523 20050103 12:12   0.000 235.000   0.000   7.300  10.800 1011.30
9414523 20050103 12:18   0.000 285.000   0.000   7.400  10.800 1011.20
9414523 20050103 12:24   0.000 303.000   0.000   7.300  10.800 1011.20
9414523 20050103 12:30   0.000  12.000   0.000   7.100  10.800 1011.20
9414523 20050103 12:36   0.000 309.000   0.000   7.100  10.800 1011.20
9414523 20050103 12:42   0.000 299.000   0.000   7.200  10.800 1011.30
9414523 20050103 12:48   0.000 235.000   0.000   7.200  10.800 1011.40
9414523 20050103 12:54   0.000 203.000   0.000   7.100  10.800 1011.30
9414523 20050103 13:00   0.000   3.000   0.000   7.200  10.800 1011.20
9414523 20050103 13:06   0.000 308.000   0.000   7.100  10.800 1011.40
9414523 20050103 13:12   0.000 299.000   0.000   7.100  10.800 1011.50
9414523 20050103 13:18   0.000 211.000   0.000   7.100  10.800 1011.50
9414523 20050103 13:24   0.000 148.000   0.000   7.000  10.800 1011.60
9414523 20050103 13:30   0.000 199.000   0.000   7.000  10.800 1011.50
9414523 20050103 13:36   0.000 228.000   0.000   7.000  10.800 1011.40
9414523 20050103 13:42   0.000 282.000   0.000   7.100  10.800 1011.40
9414523 20050103 13:48   0.000 288.000   0.000   7.000  10.800 1011.40
9414523 20050103 13:54   0.000 266.000   0.000   7.000  10.800 1011.30
9414523 20050103 14:00   0.000 246.000   0.000   6.900  10.800 1011.30
9414523 20050103 14:06   0.000 258.000   0.000   6.900  10.800 1011.50
9414523 20050103 14:12   0.000 246.000   0.000   6.700  10.800 1011.70
9414523 20050103 14:18   0.000 207.000   0.000   6.700  10.800 1011.90
9414523 20050103 14:24   0.000 153.000   0.000   6.600  10.800 1011.80
9414523 20050103 14:30   0.000 120.000   0.000   6.600  10.800 1011.80
9414523 20050103 14:36   0.000 127.000   0.000   6.600  10.800 1011.90
9414523 20050103 14:42   0.000 159.000   0.000   6.500  10.800 1011.90
9414523 20050103 14:48                                                
