Port Chicago, CA 
Station ID: 9415144
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9415144 20050102 13:06   1.200 182.000   1.900   7.500   9.400 1014.50
9415144 20050102 13:12   0.300 203.000   2.000   7.400   9.400 1014.40
9415144 20050102 13:18   0.800 226.000   1.700   7.500   9.400 1014.60
9415144 20050102 13:24   0.900 210.000   2.000   7.400   9.400 1014.40
9415144 20050102 13:30   0.400 224.000   1.900   7.700   9.400 1014.60
9415144 20050102 13:36   0.300 218.000   1.000   8.000   9.400 1014.50
9415144 20050102 13:42   0.000 237.000   0.300   6.800   9.400 1014.30
9415144 20050102 13:48   0.400 196.000   1.300   7.600   9.400 1014.20
9415144 20050102 13:54   0.000 213.000   1.000   8.000   9.400 1014.20
9415144 20050102 14:00   0.000 241.000   0.800   7.400   9.400 1014.30
9415144 20050102 14:06   0.000 260.000   0.000   7.700   9.400 1014.30
9415144 20050102 14:12   0.000 217.000   0.000   8.300   9.400 1014.20
9415144 20050102 14:18   0.000 233.000   0.000   8.000   9.400 1014.30
9415144 20050102 14:24   0.300 227.000   1.000   8.300   9.400 1014.10
9415144 20050102 14:30   0.100 219.000   1.000   7.000   9.400 1014.40
9415144 20050102 14:36   0.000 219.000   0.200   7.500   9.500 1014.30
9415144 20050102 14:42   0.000 178.000   0.300   7.100   9.600 1014.30
9415144 20050102 14:48   0.000 153.000   0.000   8.200   9.600 1014.20
9415144 20050102 14:54   0.000 132.000   0.200   8.100   9.600 1014.20
9415144 20050102 15:00   0.900  96.000   1.100   7.200   9.500 1014.20
9415144 20050102 15:06   1.300 105.000   2.200   8.300   9.600 1014.10
9415144 20050102 15:12   2.100  87.000   2.200   7.900   9.600 1014.30
9415144 20050102 15:18   2.600  90.000   2.800   7.600   9.600 1014.50
9415144 20050102 15:24   2.200  90.000   2.700   7.400   9.600 1014.30
9415144 20050102 15:30   1.800  84.000   2.300   7.400   9.600 1014.50
9415144 20050102 15:36   1.900  80.000   2.100   6.500   9.600 1014.30
9415144 20050102 15:42   1.400  96.000   2.300   7.400   9.600 1014.50
9415144 20050102 15:48   1.500  88.000   2.100   7.000   9.600 1014.40
9415144 20050102 15:54   1.900 106.000   2.100   7.000   9.600 1014.50
9415144 20050102 16:00   0.600 119.000   2.200   6.900   9.600 1014.50
9415144 20050102 16:06   1.900  98.000   2.200   7.300   9.500 1014.50
9415144 20050102 16:12   2.300  88.000   2.800   7.300   9.500 1014.40
9415144 20050102 16:18   2.400  92.000   2.800   7.000   9.500 1014.60
9415144 20050102 16:24   2.900  93.000   3.200   7.300   9.500 1014.50
9415144 20050102 16:30   2.200  92.000   3.400   7.000   9.500 1014.80
9415144 20050102 16:36   2.900  87.000   3.400   7.100   9.600 1014.60
9415144 20050102 16:42   2.400  92.000   3.000   7.000   9.600 1014.70
9415144 20050102 16:48   2.900  98.000   3.800   7.000   9.600 1014.50
9415144 20050102 16:54   2.800  95.000   3.600   7.100   9.600 1014.70
9415144 20050102 17:00   3.200  90.000   3.900   6.900   9.600 1014.50
9415144 20050102 17:06   2.800  95.000   4.000   6.900   9.600 1014.60
9415144 20050102 17:12   3.500  94.000   4.400   6.900   9.600 1014.80
9415144 20050102 17:18   3.300  88.000   4.700   6.900   9.600 1014.90
9415144 20050102 17:24   2.900  96.000   3.700   7.100   9.600 1014.80
9415144 20050102 17:30   2.500  87.000   3.400   7.100   9.600 1015.00
9415144 20050102 17:36   1.600  88.000   3.500   7.100   9.500 1014.90
9415144 20050102 17:42   2.100  90.000   3.200   7.300   9.600 1015.00
9415144 20050102 17:48   2.400  88.000   3.200   7.200   9.500 1014.80
9415144 20050102 17:54   2.600  86.000   3.200   7.300   9.500 1015.10
9415144 20050102 18:00   2.900  86.000   3.400   7.400   9.600 1014.90
9415144 20050102 18:06   2.800  84.000   3.400   7.400   9.600 1015.10
9415144 20050102 18:12   2.900  84.000   3.500   7.400   9.600 1015.10
9415144 20050102 18:18   2.600  87.000   3.200   7.500   9.600 1015.20
9415144 20050102 18:24   2.600  90.000   3.000   7.600   9.600 1015.00
9415144 20050102 18:30   2.600  93.000   3.200   7.700   9.600 1015.20
9415144 20050102 18:36   3.100  85.000   3.400   7.600   9.600 1014.90
9415144 20050102 18:42   2.700  84.000   3.400   7.700   9.600 1014.90
9415144 20050102 18:48   2.100  91.000   2.800   7.700   9.600 1014.60
9415144 20050102 18:54   2.000  85.000   2.500   7.700   9.600 1014.70
9415144 20050102 19:00   2.400  84.000   2.700   7.800   9.600 1014.40
9415144 20050102 19:06   2.600  73.000   2.900   7.800   9.600 1014.50
9415144 20050102 19:12   2.500  71.000   3.000   7.800   9.600 1014.40
9415144 20050102 19:18   2.700  63.000   3.200   7.600   9.600 1014.50
9415144 20050102 19:24   3.100  64.000   3.400   7.700   9.700 1014.10
9415144 20050102 19:30   2.700  58.000   3.200   7.700   9.700 1014.30
9415144 20050102 19:36   3.000  68.000   3.400   7.600   9.700 1014.10
9415144 20050102 19:42   2.900  69.000   3.400   7.800   9.600 1013.90
9415144 20050102 19:48   2.900  68.000   3.500   7.600   9.600 1013.60
9415144 20050102 19:54   2.800  66.000   3.400   7.700   9.600 1013.60
9415144 20050102 20:00   3.000  69.000   3.500   7.800   9.600 1013.40
9415144 20050102 20:06   3.400  78.000   3.700   7.800   9.600 1013.50
9415144 20050102 20:12   3.100  72.000   3.900   7.700   9.600 1013.40
9415144 20050102 20:18   2.800  86.000   4.000   7.900   9.600 1013.40
9415144 20050102 20:24   3.200  73.000   3.700   7.900   9.600 1013.10
9415144 20050102 20:30   3.700  72.000   4.200   7.900   9.600 1013.30
9415144 20050102 20:36   3.600  68.000   4.500   8.000   9.600 1013.00
9415144 20050102 20:42   4.000  68.000   4.500   7.900   9.600 1012.70
9415144 20050102 20:48   3.700  68.000   4.500   7.900   9.600 1012.50
9415144 20050102 20:54   3.600  71.000   4.400   7.900   9.600 1012.60
9415144 20050102 21:00   3.600  69.000   4.300   7.900   9.600 1012.30
9415144 20050102 21:06   3.100  67.000   4.000   8.000   9.600        
9415144 20050102 21:12   3.800  69.000   4.200   7.900   9.600 1012.40
9415144 20050102 21:18   3.800  73.000   4.400   7.900   9.600 1012.40
9415144 20050102 21:24   4.100  68.000   4.600   7.900   9.600 1012.20
9415144 20050102 21:30   3.600  68.000   4.500   7.900   9.600 1012.30
9415144 20050102 21:36   3.600  70.000   4.100   8.000   9.600 1012.10
9415144 20050102 21:42   4.300  73.000   5.200   8.000   9.600 1012.10
9415144 20050102 21:48   4.500  72.000   5.400   8.000   9.600 1011.90
9415144 20050102 21:54   4.800  75.000   5.500   8.000   9.600 1012.00
9415144 20050102 22:00   4.500  76.000   5.500   7.900   9.600 1011.70
9415144 20050102 22:06   4.300  68.000   5.300   7.900   9.500 1011.80
9415144 20050102 22:12   4.300  67.000   4.900   8.100   9.500 1011.80
9415144 20050102 22:18   4.400  71.000   5.100   8.200   9.500 1011.90
9415144 20050102 22:24   4.800  71.000   5.500   8.100   9.600 1011.60
9415144 20050102 22:30   4.300  70.000   5.000   8.100   9.500 1011.80
9415144 20050102 22:36   4.800  70.000   5.500   8.000   9.500 1011.50
9415144 20050102 22:42   4.900  68.000   5.600   7.900   9.500 1011.50
9415144 20050102 22:48   4.100  71.000   5.200   8.200   9.500 1011.30
9415144 20050102 22:54   5.500  69.000   6.000   8.100   9.500 1011.50
9415144 20050102 23:00   4.800  71.000   6.300   8.100   9.500 1011.30
9415144 20050102 23:06   5.300  75.000   6.200   8.000   9.500 1011.40
9415144 20050102 23:12   5.200  75.000   6.200   8.100   9.600 1011.50
9415144 20050102 23:18   5.300  77.000   6.200   8.000   9.500 1011.30
9415144 20050102 23:24   5.000  74.000   6.400   8.000   9.500 1011.50
9415144 20050102 23:30   4.500  73.000   5.900   8.000   9.500 1011.20
9415144 20050102 23:36   4.800  75.000   5.600   8.000   9.500 1011.30
9415144 20050102 23:42   4.800  71.000   5.900   8.000   9.500 1011.20
9415144 20050102 23:48   4.100  80.000   5.400   8.000   9.500 1011.40
9415144 20050102 23:54   4.300  73.000   5.500   8.100   9.500 1011.10
9415144 20050103 00:00   4.800  72.000   5.400   8.000   9.500 1011.40
9415144 20050103 00:06   4.600  69.000   5.500   9.000   9.500 1011.10
9415144 20050103 00:12   5.200  63.000   5.700   7.800   9.500 1011.00
9415144 20050103 00:18   4.700  72.000   5.700   7.800   9.500 1011.20
9415144 20050103 00:24   4.300  73.000   5.300   8.100   9.500 1011.00
9415144 20050103 00:30   4.100  72.000   5.000   7.700   9.500 1011.30
9415144 20050103 00:36   4.100  68.000   5.100   7.700   9.500 1011.10
9415144 20050103 00:42   4.400  70.000   5.200   7.900   9.400 1011.00
9415144 20050103 00:48   4.200  73.000   5.100   7.900   9.500 1010.80
9415144 20050103 00:54   4.300  65.000   5.300   8.000   9.400 1010.90
9415144 20050103 01:00   4.600  64.000   5.800   7.800   9.400 1010.60
9415144 20050103 01:06   5.100  62.000   5.700   8.200   9.400 1010.60
9415144 20050103 01:12   4.800  56.000   5.200   7.600   9.500 1010.70
9415144 20050103 01:18   4.300  59.000   5.200   8.000   9.500 1010.80
9415144 20050103 01:24   4.600  57.000   5.100   7.800   9.500 1010.60
9415144 20050103 01:30   4.800  62.000   5.300   8.100   9.500 1010.80
9415144 20050103 01:36   4.400  72.000   5.000   8.000   9.500 1010.60
9415144 20050103 01:42   4.000  65.000   5.500   7.800   9.500 1010.70
9415144 20050103 01:48   4.600  59.000   5.700   7.900   9.500 1010.50
9415144 20050103 01:54   4.500  53.000   5.500   7.900   9.500 1010.70
9415144 20050103 02:00   4.500  56.000   5.600   8.000   9.500 1010.50
9415144 20050103 02:06   4.700  55.000   5.400   8.200   9.500 1010.60
9415144 20050103 02:12                                                
9415144 20050103 02:18   5.000  51.000   5.600   8.100   9.500 1010.60
9415144 20050103 02:24   4.500  40.000   5.300   7.600   9.500 1010.40
9415144 20050103 02:30   4.500  42.000   5.300   7.900   9.500 1010.60
9415144 20050103 02:36   4.800  43.000   5.300   7.900   9.500 1010.40
9415144 20050103 02:42   5.000  38.000   5.600   7.800   9.400 1010.40
9415144 20050103 02:48   4.900  40.000   5.500   7.700   9.500 1010.20
9415144 20050103 02:54   4.700  38.000   5.400   7.700   9.400 1010.40
9415144 20050103 03:00   5.400  42.000   6.200   7.800   9.400 1010.10
9415144 20050103 03:06   4.800  42.000   6.400   7.700   9.400 1010.30
9415144 20050103 03:12   5.500  41.000   6.100   7.800   9.400 1010.50
9415144 20050103 03:18   5.700  40.000   6.100   7.700   9.400 1010.50
9415144 20050103 03:24   5.300  33.000   6.100   7.600   9.400 1010.30
9415144 20050103 03:30   4.800  33.000   5.800   7.600   9.400 1010.40
9415144 20050103 03:36   4.600  31.000   5.500   7.500   9.400 1010.30
9415144 20050103 03:42   4.600  36.000   5.300   7.800   9.400 1010.30
9415144 20050103 03:48   4.800  33.000   5.700   7.800   9.400 1010.10
9415144 20050103 03:54   5.000  34.000   5.800   7.900   9.400 1010.20
9415144 20050103 04:00   5.000  29.000   5.800   7.900   9.300 1010.00
9415144 20050103 04:06   4.800  39.000   5.700   8.000   9.300 1010.20
9415144 20050103 04:12   5.300  34.000   5.900   7.800   9.300 1010.30
9415144 20050103 04:18   5.000  36.000   5.700   7.900   9.300 1010.30
9415144 20050103 04:24   5.300  28.000   6.100   7.900   9.300 1010.10
9415144 20050103 04:30   4.500  32.000   5.800   7.800   9.300 1010.20
9415144 20050103 04:36   3.900  32.000   4.900   7.800   9.300 1010.10
9415144 20050103 04:42   4.300  31.000   4.900   7.600   9.300 1010.10
9415144 20050103 04:48   3.700  36.000   4.600   7.800   9.300 1010.00
9415144 20050103 04:54   3.900  38.000   4.800   7.900   9.300 1010.20
9415144 20050103 05:00   4.200  42.000   6.100   7.900   9.300 1009.90
9415144 20050103 05:06   3.700  40.000   4.400   7.500   9.300 1010.10
9415144 20050103 05:12   4.200  36.000   4.800   8.200   9.400 1010.20
9415144 20050103 05:18   3.500  41.000   4.100   8.200   9.300 1010.40
9415144 20050103 05:24   3.800  48.000   4.800   8.200   9.300 1010.30
9415144 20050103 05:30   3.900  41.000   4.600   8.100   9.300 1010.50
9415144 20050103 05:36   3.300  55.000   3.800   8.100   9.300 1010.40
9415144 20050103 05:42   3.800  57.000   4.300   8.400   9.300 1010.50
9415144 20050103 05:48   3.500  62.000   4.200   8.400   9.400 1010.40
9415144 20050103 05:54   2.300  75.000   3.900   8.200   9.400 1010.70
9415144 20050103 06:00   1.800 119.000   2.900   8.100   9.400 1010.60
9415144 20050103 06:06   2.200 117.000   2.600   8.200   9.400 1010.80
9415144 20050103 06:12   1.900 124.000   2.400   8.100   9.400 1011.00
9415144 20050103 06:18   1.600 158.000   2.500   8.200   9.400 1011.10
9415144 20050103 06:24   2.100 166.000   2.500   8.100   9.400 1011.00
9415144 20050103 06:30   1.200 225.000   2.800   8.000   9.400 1011.10
9415144 20050103 06:36   0.200 200.000   1.000   8.100   9.400 1010.90
9415144 20050103 06:42   0.500 213.000   1.100   8.000   9.300 1010.90
9415144 20050103 06:48   0.000 209.000   0.800   8.200   9.300 1010.70
9415144 20050103 06:54   0.000 216.000   0.300   7.900   9.300 1010.90
9415144 20050103 07:00   0.000 137.000   0.000   7.800   9.300 1010.80
9415144 20050103 07:06   0.000 171.000   0.000   8.300   9.300 1010.90
9415144 20050103 07:12   0.000 265.000   0.000   8.200   9.300 1010.80
9415144 20050103 07:18   0.000 298.000   0.000   8.300   9.300 1010.90
9415144 20050103 07:24   0.000 303.000   0.000   7.900   9.300 1010.80
9415144 20050103 07:30   0.000 276.000   1.700   8.200   9.300 1011.10
9415144 20050103 07:36   0.000 112.000   0.000   7.900   9.300 1011.00
9415144 20050103 07:42   0.100 358.000   0.900   7.800   9.300 1010.90
9415144 20050103 07:48   0.000  69.000   1.200   8.100   9.300 1010.80
9415144 20050103 07:54   1.800 130.000   2.700   7.700   9.300 1011.00
9415144 20050103 08:00   2.800 136.000   3.800   7.900   9.300 1010.80
9415144 20050103 08:06   2.300 136.000   4.000   8.100   9.300 1011.00
9415144 20050103 08:12   2.500  88.000   2.700   8.400   9.300 1011.00
9415144 20050103 08:18                                                
9415144 20050103 08:24   1.500  75.000   1.900   7.900   9.300 1010.80
9415144 20050103 08:30   1.400  88.000   2.100   8.000   9.200 1011.00
9415144 20050103 08:36   1.000 101.000   2.100   8.000   9.300 1010.80
9415144 20050103 08:42   2.200  85.000   2.300   7.900   9.300 1010.70
9415144 20050103 08:48   2.300  91.000   2.800   8.300   9.200 1010.50
9415144 20050103 08:54   2.300  73.000   2.400   8.000   9.200 1010.60
9415144 20050103 09:00   1.900  45.000   2.600   8.200   9.200 1010.50
9415144 20050103 09:06   0.500  73.000   2.000   8.000   9.200 1010.70
9415144 20050103 09:12   0.300  68.000   1.000   8.200   9.200 1010.90
9415144 20050103 09:18   0.000  93.000   1.000   8.100   9.200 1011.10
9415144 20050103 09:24   0.000  86.000   0.200   8.000   9.200 1010.90
9415144 20050103 09:30   0.500  74.000   0.800   8.100   9.200 1011.10
9415144 20050103 09:36   0.000  83.000   0.800   8.100   9.200 1010.90
9415144 20050103 09:42   0.800  78.000   0.900   8.200   9.200 1011.00
9415144 20050103 09:48   1.700  71.000   1.800   8.100   9.200 1010.80
9415144 20050103 09:54   1.600  68.000   2.100   8.100   9.200 1011.10
9415144 20050103 10:00   1.900  61.000   2.200   8.100   9.200 1010.80
9415144 20050103 10:06   2.400  38.000   2.600   8.200   9.200 1010.90
9415144 20050103 10:12   0.900  39.000   2.300   8.200   9.200 1011.10
9415144 20050103 10:18   0.800  18.000   1.100   8.200   9.200 1011.20
9415144 20050103 10:24   0.000  16.000   0.900   8.100   9.200 1011.10
9415144 20050103 10:30   0.100 215.000   1.000   8.000   9.200 1011.20
9415144 20050103 10:36   0.000 184.000   0.000   8.200   9.200 1011.10
9415144 20050103 10:42   0.000  31.000   0.000   8.000   9.200 1011.20
9415144 20050103 10:48   0.300 151.000   0.900   8.100   9.200 1011.20
9415144 20050103 10:54   0.000  22.000   0.000   8.000   9.200 1011.30
9415144 20050103 11:00   0.000 129.000   0.000   8.100   9.200 1011.30
9415144 20050103 11:06   0.100 193.000   0.600   7.800   9.200 1011.40
9415144 20050103 11:12   0.000 242.000   0.000   8.000   9.200 1011.40
9415144 20050103 11:18   0.000 280.000   0.400   8.000   9.200 1011.50
9415144 20050103 11:24   0.000 155.000   0.000   7.900   9.200 1011.40
9415144 20050103 11:30   0.600 131.000   1.000   8.000   9.200 1011.40
9415144 20050103 11:36   0.100 133.000   0.500   7.800   9.200 1011.20
9415144 20050103 11:42   0.000  67.000   0.000   8.000   9.200 1011.20
9415144 20050103 11:48   0.700   5.000   2.100   8.200   9.200 1011.00
9415144 20050103 11:54   0.000 329.000   0.900   8.200   9.200 1011.10
9415144 20050103 12:00   0.600 309.000   1.000   8.200   9.200 1010.90
9415144 20050103 12:06   1.100 293.000   1.900   8.000   9.200 1011.10
9415144 20050103 12:12   2.900 313.000   3.100   8.000   9.200 1011.10
9415144 20050103 12:18   1.400 284.000   3.000   7.900   9.200 1011.10
9415144 20050103 12:24   1.000 315.000   2.700   8.000   9.200 1011.10
9415144 20050103 12:30   3.100 324.000   3.600   7.800   9.200 1011.20
9415144 20050103 12:36   3.000  16.000   3.300   7.600   9.200 1011.20
9415144 20050103 12:42   2.500  24.000   3.000   7.700   9.300 1011.40
9415144 20050103 12:48   3.800   7.000   4.100   7.500   9.300 1011.10
9415144 20050103 12:54   3.100   2.000   4.200   7.400   9.300 1011.30
9415144 20050103 13:00   3.500  34.000   3.800   7.400   9.200 1011.10
9415144 20050103 13:06   4.000  33.000   4.400   7.000   9.200 1011.40
9415144 20050103 13:12   4.000  39.000   4.300   6.900   9.300 1011.60
9415144 20050103 13:18   4.000  33.000   4.600   6.700   9.300 1011.70
9415144 20050103 13:24   3.400  28.000   4.400   6.800   9.300 1011.50
9415144 20050103 13:30   3.000  36.000   3.800   7.000   9.300 1011.70
9415144 20050103 13:36   3.600  44.000   4.500   6.600   9.300 1011.60
9415144 20050103 13:42   3.800  48.000   4.300   6.900   9.300 1011.60
9415144 20050103 13:48   3.700  60.000   4.400   6.800   9.300 1011.50
9415144 20050103 13:54   2.500  60.000   3.500   6.800   9.300 1011.50
9415144 20050103 14:00   2.800  37.000   3.400   6.500   9.300 1011.30
9415144 20050103 14:06   2.400  54.000   3.600   6.500   9.300 1011.60
9415144 20050103 14:12   2.000  71.000   2.600   6.600   9.300 1011.90
9415144 20050103 14:18   0.000  69.000   2.500   6.400   9.300 1012.10
9415144 20050103 14:24   1.600  54.000   2.700   6.500   9.300 1011.80
9415144 20050103 14:30   2.200  36.000   2.900   6.900   9.300 1012.20
9415144 20050103 14:36   2.000  42.000   2.600   6.900   9.300 1012.10
9415144 20050103 14:42   0.900  56.000   2.400   7.000   9.300 1012.30
9415144 20050103 14:48   2.200  84.000   2.600   6.600   9.300 1012.10
