San Francisco, CA 	
Station ID: 9414290	
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
Data%:  StnDtm     GMT  99.226  99.226  99.226  98.988   0.000  99.137  
Maximum:                 9.900 359.000  14.000  13.600   0.000 1027.10  
Minimum:                 0.000   0.000   0.000   5.400   0.000 991.100  
------- -------- ----- ------- ------- ------- ------- ------- ------- 
9414290 20050102 17:00   3.000  60.000   4.300   8.400         1013.90
9414290 20050102 17:06   3.700  79.000   6.400   8.400         1014.00
9414290 20050102 17:12   2.700  85.000   3.800   8.200         1014.10
9414290 20050102 17:18   2.200  86.000   4.100   8.300         1014.10
9414290 20050102 17:24   1.700  83.000   3.100   8.300         1014.10
9414290 20050102 17:30   1.800  92.000   3.200   8.300         1014.10
9414290 20050102 17:36   3.000  73.000   3.800   8.400         1014.20
9414290 20050102 17:42   2.100  76.000   3.400   8.400         1014.20
9414290 20050102 17:48   2.400  77.000   3.200   8.400         1014.20
9414290 20050102 17:54   2.800  60.000   3.900   8.500         1014.20
9414290 20050102 18:00   2.800  56.000   3.700   8.500         1014.30
9414290 20050102 18:06                                                
9414290 20050102 18:12   3.200  69.000   5.000   8.500         1014.30
9414290 20050102 18:18   2.700  59.000   5.400   8.700         1014.40
9414290 20050102 18:24   3.200  73.000   4.800   8.600         1014.30
9414290 20050102 18:30   3.900  62.000   4.900   8.600         1014.30
9414290 20050102 18:36   2.100  92.000   4.000   8.500         1014.30
9414290 20050102 18:42   1.300  88.000   2.900   8.500         1014.20
9414290 20050102 18:48   0.900 120.000   2.400   8.400         1014.00
9414290 20050102 18:54   2.700  71.000   4.100   8.400         1014.00
9414290 20050102 19:00   2.700  85.000   3.700   8.400         1013.90
9414290 20050102 19:06   2.000  86.000   4.200   8.500         1013.80
9414290 20050102 19:12   3.400  83.000   4.700   8.500         1013.60
9414290 20050102 19:18   3.300  62.000   4.200   8.500         1013.60
9414290 20050102 19:24   3.700  73.000   5.500   8.500         1013.50
9414290 20050102 19:30   3.400  70.000   4.300   8.400         1013.40
9414290 20050102 19:36   3.500  73.000   5.500   8.500         1013.30
9414290 20050102 19:42   3.000  63.000   4.300   8.600         1013.10
9414290 20050102 19:48   3.400  70.000   5.000   8.600         1013.00
9414290 20050102 19:54   3.000  58.000   5.100   8.700         1012.80
9414290 20050102 20:00   2.900  73.000   4.100   8.700         1012.70
9414290 20050102 20:06   3.600  59.000   4.300   8.700         1012.60
9414290 20050102 20:12   3.400  55.000   4.300   8.700         1012.60
9414290 20050102 20:18   4.600  65.000   6.200   8.600         1012.50
9414290 20050102 20:24   3.000  67.000   4.300   8.700         1012.40
9414290 20050102 20:30   3.800  53.000   4.600   8.600         1012.30
9414290 20050102 20:36   3.700  59.000   5.000   8.600         1012.30
9414290 20050102 20:42   3.300  66.000   5.000   8.600         1012.30
9414290 20050102 20:48   2.700  60.000   4.100   8.600         1012.10
9414290 20050102 20:54   2.400  55.000   4.100   8.600         1012.10
9414290 20050102 21:00   2.500  53.000   3.400   8.600         1011.90
9414290 20050102 21:06   2.500  60.000   3.100   8.600                
9414290 20050102 21:12   3.500  50.000   4.500   8.400         1011.70
9414290 20050102 21:18   2.400  49.000   3.200   8.400         1011.50
9414290 20050102 21:24   0.300  45.000   2.100   8.400         1011.50
9414290 20050102 21:30   0.000  76.000   1.300   8.500         1011.40
9414290 20050102 21:36   0.000  38.000   0.900   8.500         1011.40
9414290 20050102 21:42   0.000  91.000   0.000   8.500         1011.30
9414290 20050102 21:48   0.000  77.000   0.000   8.500         1011.20
9414290 20050102 21:54   1.900  60.000   2.800   8.500         1011.10
9414290 20050102 22:00   1.200  54.000   2.200   8.600         1011.00
9414290 20050102 22:06   0.000 347.000   1.500   8.600         1011.00
9414290 20050102 22:12   0.000 323.000   0.900   8.600         1010.90
9414290 20050102 22:18   2.100  25.000   2.700   8.700         1010.90
9414290 20050102 22:24   4.000   5.000   4.700   8.800         1010.90
9414290 20050102 22:30   4.400  17.000   6.000   8.700         1010.80
9414290 20050102 22:36   3.400  41.000   4.400   8.700         1010.80
9414290 20050102 22:42   4.400  44.000   5.700   8.700         1010.70
9414290 20050102 22:48   4.500  46.000   6.100   8.700         1010.70
9414290 20050102 22:54   4.300  58.000   5.800   8.800         1010.60
9414290 20050102 23:00   4.100  51.000   5.600   8.800         1010.60
9414290 20050102 23:06   4.000  50.000   5.200   8.700         1010.60
9414290 20050102 23:12   4.900  47.000   7.000   8.700         1010.60
9414290 20050102 23:18   3.700  39.000   6.200   8.700         1010.60
9414290 20050102 23:24   4.500  46.000   5.800   8.700         1010.50
9414290 20050102 23:30   4.600  46.000   6.500   8.700         1010.50
9414290 20050102 23:36   5.000  51.000   6.100   8.700         1010.50
9414290 20050102 23:42   4.600  48.000   5.800   8.800         1010.40
9414290 20050102 23:48   3.900  48.000   5.800   8.700         1010.40
9414290 20050102 23:54   4.200  48.000   5.700   8.700         1010.40
9414290 20050103 00:00   4.100  60.000   6.000   8.700         1010.40
9414290 20050103 00:06   2.200  64.000   4.700   8.600         1010.30
9414290 20050103 00:12   1.600  65.000   3.100   8.600         1010.30
9414290 20050103 00:18   2.100  73.000   3.100   8.500         1010.30
9414290 20050103 00:24   2.100  56.000   2.700   8.500         1010.10
9414290 20050103 00:30   3.300  30.000   4.000   8.600         1010.10
9414290 20050103 00:36   3.200  45.000   4.200   8.600         1010.10
9414290 20050103 00:42   2.700  47.000   3.500   8.700         1010.10
9414290 20050103 00:48   2.900  50.000   5.300   8.700         1010.10
9414290 20050103 00:54   2.200  56.000   3.800   8.600         1010.10
9414290 20050103 01:00   1.100  41.000   3.100   8.500         1010.10
9414290 20050103 01:06   1.500  45.000   2.500   8.500         1009.90
9414290 20050103 01:12   0.200  56.000   2.400   8.600         1009.80
9414290 20050103 01:18   0.000  57.000   0.700   8.600         1009.80
9414290 20050103 01:24   0.000  78.000   0.100   8.400         1009.80
9414290 20050103 01:30   2.200  16.000   2.900   8.800         1009.80
9414290 20050103 01:36   3.600  15.000   4.200   8.800         1009.70
9414290 20050103 01:42   3.200  21.000   4.200   8.800         1009.70
9414290 20050103 01:48   4.100  13.000   4.600   8.800         1009.80
9414290 20050103 01:54   4.100  14.000   4.900   8.700         1009.80
9414290 20050103 02:00   3.700  23.000   4.300   8.900         1009.70
9414290 20050103 02:06   3.400  35.000   5.300   8.900         1009.60
9414290 20050103 02:12   3.500  20.000   4.300   8.800         1009.60
9414290 20050103 02:18   3.800  53.000   5.700   8.800         1009.60
9414290 20050103 02:24   5.100  51.000   7.100   8.600         1009.50
9414290 20050103 02:30   3.700  59.000   5.500   8.500         1009.40
9414290 20050103 02:36   3.700  58.000   6.000   8.500         1009.40
9414290 20050103 02:42   2.900  51.000   3.700   8.500         1009.50
9414290 20050103 02:48   2.900  52.000   4.200   8.400         1009.60
9414290 20050103 02:54   2.900  51.000   3.800   8.300         1009.50
9414290 20050103 03:00   2.500  62.000   3.500   8.400         1009.50
9414290 20050103 03:06   2.300  57.000   3.800   8.400         1009.50
9414290 20050103 03:12   2.000  52.000   3.800   8.300         1009.50
9414290 20050103 03:18   1.000  52.000   3.500   8.400         1009.50
9414290 20050103 03:24   0.800  62.000   2.000   8.400         1009.40
9414290 20050103 03:30   2.100  60.000   2.400   8.300         1009.40
9414290 20050103 03:36   0.400  72.000   2.400   8.300         1009.40
9414290 20050103 03:42   0.000 100.000   1.700   8.200         1009.50
9414290 20050103 03:48   0.700  93.000   2.000   8.200         1009.50
9414290 20050103 03:54   1.100 119.000   2.600   8.200         1009.50
9414290 20050103 04:00   0.300  84.000   2.800   8.100         1009.60
9414290 20050103 04:06   1.500  70.000   3.400   8.100         1009.60
9414290 20050103 04:12   0.800  71.000   3.200   8.200         1009.60
9414290 20050103 04:18   1.200  60.000   2.900   8.200         1009.50
9414290 20050103 04:24   2.900  49.000   4.100   8.200         1009.50
9414290 20050103 04:30   2.700  44.000   3.400   8.200         1009.50
9414290 20050103 04:36   2.400  48.000   3.900   8.200         1009.60
9414290 20050103 04:42   2.000  49.000   3.000   8.100         1009.50
9414290 20050103 04:48   2.100  51.000   2.900   8.100         1009.60
9414290 20050103 04:54   2.100  50.000   2.900   8.100         1009.60
9414290 20050103 05:00   2.900  50.000   3.600   8.100         1009.70
9414290 20050103 05:06   2.900  36.000   3.900   8.100         1009.70
9414290 20050103 05:12   3.000  47.000   3.600   8.200         1009.60
9414290 20050103 05:18   2.600  51.000   3.400   8.200         1009.70
9414290 20050103 05:24   3.100  47.000   4.600   8.200         1009.90
9414290 20050103 05:30   2.700  56.000   4.300   8.200         1009.90
9414290 20050103 05:36   1.000  69.000   3.100   8.100         1009.90
9414290 20050103 05:42   2.000  54.000   3.000   8.100         1010.00
9414290 20050103 05:48   2.500  56.000   3.600   8.100         1010.00
9414290 20050103 05:54   2.300  47.000   3.300   8.200         1010.00
9414290 20050103 06:00   2.600  54.000   4.000   8.200         1010.00
9414290 20050103 06:06   1.800  62.000   2.900   8.200         1010.00
9414290 20050103 06:12   2.000  70.000   3.000   8.100         1010.00
9414290 20050103 06:18   1.700  66.000   2.600   8.000         1010.10
9414290 20050103 06:24   0.800  81.000   2.400   8.000         1010.10
9414290 20050103 06:30   2.500  71.000   3.200   7.900         1010.10
9414290 20050103 06:36   1.800  65.000   3.000   7.900         1010.20
9414290 20050103 06:42   0.500 101.000   1.800   8.000         1010.30
9414290 20050103 06:48   1.900  71.000   2.800   8.000         1010.20
9414290 20050103 06:54   1.700  74.000   2.300   8.000         1010.20
9414290 20050103 07:00   1.200  77.000   2.200   8.000         1010.30
9414290 20050103 07:06   0.100  80.000   1.400   8.000         1010.40
9414290 20050103 07:12   1.700 136.000   2.000   8.000         1010.50
9414290 20050103 07:18   2.200  96.000   3.100   8.000         1010.50
9414290 20050103 07:24   3.500  76.000   5.500   8.100         1010.50
9414290 20050103 07:30   2.200  93.000   4.200   8.200         1010.40
9414290 20050103 07:36   2.100 112.000   3.000   8.200         1010.40
9414290 20050103 07:42   2.700  91.000   3.700   8.100         1010.50
9414290 20050103 07:48   2.500 113.000   3.500   8.100         1010.50
9414290 20050103 07:54   2.700 125.000   3.400   8.000         1010.40
9414290 20050103 08:00   2.200 111.000   3.800   8.000         1010.40
9414290 20050103 08:06   1.900 101.000   2.600   7.900         1010.60
9414290 20050103 08:12   2.300  94.000   2.900   7.900         1010.60
9414290 20050103 08:18                                                
9414290 20050103 08:24   1.800  98.000   2.500   7.900         1010.40
9414290 20050103 08:30   2.100  96.000   3.300   7.900         1010.40
9414290 20050103 08:36   2.000 103.000   3.000   7.800         1010.20
9414290 20050103 08:42   1.900 124.000   2.700   7.700         1010.20
9414290 20050103 08:48   1.900 115.000   2.500   7.700         1010.20
9414290 20050103 08:54   2.000 126.000   2.600   7.700         1010.20
9414290 20050103 09:00   1.800 112.000   3.000   7.600         1010.20
9414290 20050103 09:06   2.600 119.000   3.500   7.700         1010.30
9414290 20050103 09:12   2.400 120.000   3.500   7.700         1010.50
9414290 20050103 09:18   1.800 122.000   2.800   7.700         1010.40
9414290 20050103 09:24   1.000 114.000   1.900   7.600         1010.30
9414290 20050103 09:30   1.300 131.000   1.600   7.500         1010.40
9414290 20050103 09:36   1.300 121.000   1.500   7.400         1010.50
9414290 20050103 09:42   1.400 129.000   1.600   7.300         1010.50
9414290 20050103 09:48   1.400 113.000   1.900   7.300         1010.50
9414290 20050103 09:54   0.100 126.000   1.600   7.300         1010.60
9414290 20050103 10:00   0.100 130.000   1.200   7.300         1010.60
9414290 20050103 10:06   1.600 112.000   2.000   7.300         1010.70
9414290 20050103 10:12   1.900 102.000   2.300   7.300         1010.70
9414290 20050103 10:18   2.000  91.000   2.600   7.400         1010.70
9414290 20050103 10:24   1.800  93.000   2.400   7.500         1010.80
9414290 20050103 10:30   1.800  98.000   2.500   7.500         1010.80
9414290 20050103 10:36   0.800 107.000   1.900   7.400         1010.80
9414290 20050103 10:42   0.000 121.000   0.200   7.400         1010.70
9414290 20050103 10:48   0.000  92.000   0.000   7.400         1010.70
9414290 20050103 10:54   0.000 101.000   0.000   7.300         1010.80
9414290 20050103 11:00   0.000  94.000   0.000   7.300         1010.80
9414290 20050103 11:06   0.000  69.000   0.100   7.200         1010.90
9414290 20050103 11:12   1.600 112.000   1.800   7.200         1010.90
9414290 20050103 11:18   2.000  81.000   2.500   7.000         1010.90
9414290 20050103 11:24   0.000  94.000   2.200   7.200         1010.90
9414290 20050103 11:30   0.200 136.000   1.400   7.200         1010.90
9414290 20050103 11:36   0.700 118.000   1.600   7.100         1010.90
9414290 20050103 11:42   1.600 100.000   2.900   7.100         1010.90
9414290 20050103 11:48   2.100  80.000   2.700   7.100         1010.90
9414290 20050103 11:54   1.700  86.000   2.600   7.300         1010.60
9414290 20050103 12:00   1.100  83.000   2.500   7.300         1010.60
9414290 20050103 12:06   2.200  92.000   3.200   7.400         1010.60
9414290 20050103 12:12   1.800  92.000   2.600   7.500         1010.70
9414290 20050103 12:18   1.800  96.000   2.600   7.500         1010.60
9414290 20050103 12:24   2.000  98.000   2.600   7.500         1010.60
9414290 20050103 12:30   1.800 113.000   2.700   7.500         1010.60
9414290 20050103 12:36   0.000 125.000   2.000   7.500         1010.60
9414290 20050103 12:42   0.000 123.000   0.000   7.500         1010.60
9414290 20050103 12:48   0.000 128.000   1.300   7.500         1010.60
9414290 20050103 12:54   0.000 111.000   0.600   7.400         1010.60
9414290 20050103 13:00   1.400 119.000   1.800   7.400         1010.60
9414290 20050103 13:06   1.300 116.000   1.900   7.300         1010.50
9414290 20050103 13:12   1.900 106.000   2.400   7.400         1010.60
9414290 20050103 13:18   1.200 116.000   2.200   7.400         1010.60
9414290 20050103 13:24   1.000 109.000   1.800   7.200         1010.70
9414290 20050103 13:30   1.000 102.000   1.500   7.100         1010.80
9414290 20050103 13:36   0.300 118.000   1.400   7.100         1010.80
9414290 20050103 13:42   1.500 120.000   1.800   6.900         1010.80
9414290 20050103 13:48   1.000 116.000   2.000   6.800         1010.90
9414290 20050103 13:54   1.100 105.000   1.700   6.800         1010.90
9414290 20050103 14:00   0.100 102.000   1.500   6.800         1011.00
9414290 20050103 14:06   0.800 122.000   1.600   6.800         1011.00
9414290 20050103 14:12   0.000 154.000   1.300   6.800         1011.00
9414290 20050103 14:18   0.000 143.000   0.000   6.900         1011.00
9414290 20050103 14:24   0.000 120.000   0.000   6.900         1011.00
9414290 20050103 14:30   0.000 106.000   0.100   6.900         1011.20
9414290 20050103 14:36   0.300 116.000   1.000   6.600         1011.20
9414290 20050103 14:42   0.800 116.000   1.400   6.600         1011.30
9414290 20050103 14:48   0.100 134.000   1.500   6.400         1011.40
9414290 20050103 14:54   0.000 128.000   0.000   6.400         1011.40
9414290 20050103 15:00   1.600 134.000   1.800   6.500         1011.40
9414290 20050103 15:06   1.600 135.000   1.800   6.300         1011.40
9414290 20050103 15:12   1.400 122.000   1.800   6.400         1011.40
9414290 20050103 15:18   0.000 122.000   1.400   6.400         1011.40
