Alameda, CA 	
Station ID: 9414750	
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414750 20050102 13:18   6.400 126.000   8.000   9.100  10.700 1014.50
9414750 20050102 13:24   6.000 126.000   7.400   8.900  10.700 1014.50
9414750 20050102 13:30   5.400 116.000   6.400   8.700  10.700 1014.50
9414750 20050102 13:36   4.900 123.000   6.200   8.700  10.700 1014.50
9414750 20050102 13:42   5.700 125.000   6.300   8.700  10.700 1014.50
9414750 20050102 13:48   6.200 144.000   7.400   8.900  10.700 1014.60
9414750 20050102 13:54   6.900 159.000   7.800   9.100  10.700 1014.60
9414750 20050102 14:00   6.500 156.000   7.300   8.900  10.700 1014.60
9414750 20050102 14:06   5.800 155.000   7.300   8.800  10.700 1014.50
9414750 20050102 14:12   5.100 139.000   6.700   8.900  10.700 1014.40
9414750 20050102 14:18   5.100 117.000   6.000   8.500  10.700 1014.40
9414750 20050102 14:24   5.100 117.000   5.800   8.400  10.700 1014.40
9414750 20050102 14:30   5.000 123.000   6.000   8.500  10.700 1014.40
9414750 20050102 14:36   5.000 116.000   5.700   8.600  10.700 1014.40
9414750 20050102 14:42   6.200 147.000   7.200   8.800  10.700 1014.30
9414750 20050102 14:48   5.700 142.000   7.200   9.100  10.600 1014.30
9414750 20050102 14:54   6.900 143.000   7.800   9.100  10.600 1014.20
9414750 20050102 15:00   7.100 146.000   8.000   9.100  10.600 1014.20
9414750 20050102 15:06   6.700 134.000   7.400   9.100  10.600 1014.10
9414750 20050102 15:12   6.700 139.000   7.800   9.100  10.600 1014.20
9414750 20050102 15:18   7.700 139.000   8.400   9.000  10.600 1014.20
9414750 20050102 15:24   7.500 140.000   8.400   9.000  10.600 1014.10
9414750 20050102 15:30   7.500 144.000   8.700   9.000  10.500 1014.10
9414750 20050102 15:36   8.100 140.000   8.700   8.900  10.500 1014.10
9414750 20050102 15:42   7.600 134.000   8.900   8.800  10.500 1014.00
9414750 20050102 15:48   6.500 124.000   7.600   8.600  10.700 1014.30
9414750 20050102 15:54   5.800 123.000   7.300   8.600  10.700 1014.30
9414750 20050102 16:00   5.800 121.000   6.900   8.400  10.600 1014.30
9414750 20050102 16:06   6.400 127.000   7.000   8.600  10.600 1014.30
9414750 20050102 16:12   5.800 116.000   7.100   8.500  10.600 1014.30
9414750 20050102 16:18   5.600 118.000   6.600   8.300  10.600 1014.50
9414750 20050102 16:24   5.000 109.000   5.900   8.200  10.600 1014.60
9414750 20050102 16:30   4.800 110.000   6.300   8.200  10.500 1014.60
9414750 20050102 16:36   5.100 105.000   5.900   8.100  10.600 1014.50
9414750 20050102 16:42   4.900 106.000   6.400   8.200  10.500 1014.50
9414750 20050102 16:48   5.800 113.000   7.400   8.200  10.500 1014.60
9414750 20050102 16:54   5.600 119.000   7.000   8.200  10.500 1014.70
9414750 20050102 17:00   6.200 123.000   6.900   8.200  10.500 1014.70
9414750 20050102 17:06   6.000 122.000   6.600   8.200  10.500 1014.80
9414750 20050102 17:12   5.600 118.000   6.800   8.200  10.500 1014.90
9414750 20050102 17:18   5.600 120.000   6.900   8.200  10.500 1014.80
9414750 20050102 17:24   6.000 124.000   6.800   8.300  10.600 1014.80
9414750 20050102 17:30   5.300 116.000   7.400   8.200  10.600 1015.00
9414750 20050102 17:36   5.400 115.000   6.500   8.200  10.600 1014.90
9414750 20050102 17:42   5.300 110.000   7.000   8.200  10.600 1015.00
9414750 20050102 17:48   4.800 113.000   6.500   8.200  10.600 1015.00
9414750 20050102 17:54   4.200 113.000   5.200   8.200  10.600 1015.10
9414750 20050102 18:00   5.400 113.000   6.800   8.200  10.600 1015.10
9414750 20050102 18:06   5.400 125.000   6.600   8.400  10.600 1015.00
9414750 20050102 18:12   5.800 123.000   6.900   8.400  10.600 1015.00
9414750 20050102 18:18   6.100 121.000   7.600   8.400  10.600 1015.10
9414750 20050102 18:24   6.300 119.000   7.200   8.400  10.600 1015.00
9414750 20050102 18:30   5.700 117.000   7.200   8.400  10.600 1014.90
9414750 20050102 18:36   5.500 124.000   6.700   8.400  10.600 1014.90
9414750 20050102 18:42   5.300 123.000   6.700   8.500  10.600 1014.80
9414750 20050102 18:48   5.600 124.000   6.300   8.500  10.600 1014.70
9414750 20050102 18:54   5.600 124.000   6.400   8.500  10.600 1014.60
9414750 20050102 19:00   5.900 127.000   7.000   8.500  10.600 1014.50
9414750 20050102 19:06   5.900 127.000   6.900   8.600  10.600 1014.30
9414750 20050102 19:12   6.600 127.000   7.600   8.500  10.700 1014.30
9414750 20050102 19:18   6.000 126.000   7.400   8.600  10.800 1014.30
9414750 20050102 19:24   5.900 128.000   6.900   8.500  10.800 1014.30
9414750 20050102 19:30   4.800 125.000   6.600   8.500  10.800 1014.20
9414750 20050102 19:36   5.800 122.000   6.900   8.400  10.800 1014.00
9414750 20050102 19:42                                                
9414750 20050102 19:48   4.800 122.000   6.400   8.400  10.900 1013.80
9414750 20050102 19:54   4.200 117.000   5.700   8.400  10.900 1013.60
9414750 20050102 20:00   4.900 115.000   5.900   8.400  10.900 1013.50
9414750 20050102 20:06   4.700 113.000   5.300   8.500  10.900 1013.40
9414750 20050102 20:12   4.200 108.000   4.900   8.400  10.900 1013.30
9414750 20050102 20:18   4.200 115.000   4.900   8.400  10.900 1013.10
9414750 20050102 20:24   3.100 108.000   4.200   8.500  10.900 1013.10
9414750 20050102 20:30   3.000 117.000   3.700   8.400  10.900 1013.00
9414750 20050102 20:36   3.100 113.000   3.900   8.500  10.900 1012.90
9414750 20050102 20:42   2.800 107.000   3.400   8.500  11.000 1012.70
9414750 20050102 20:48   2.800 120.000   3.800   8.500  11.000 1012.80
9414750 20050102 20:54   3.300 122.000   3.700   8.500  10.900 1012.70
9414750 20050102 21:00   3.400 124.000   4.000   8.500  10.900 1012.60
9414750 20050102 21:06   2.900 122.000   3.900   8.500  10.900        
9414750 20050102 21:12   3.000 118.000   3.800   8.500  10.900 1012.30
9414750 20050102 21:18   2.400 111.000   3.100   8.400  10.900 1012.30
9414750 20050102 21:24   0.400  89.000   2.900   8.300  10.900 1012.10
9414750 20050102 21:30   2.800 109.000   3.700   8.300  11.000 1012.10
9414750 20050102 21:36   3.000 109.000   3.800   8.400  10.900 1012.10
9414750 20050102 21:42   2.900 111.000   4.100   8.400  11.000 1012.00
9414750 20050102 21:48   4.900 127.000   5.500   8.500  11.000 1011.90
9414750 20050102 21:54   4.100 112.000   5.100   8.400  10.900 1011.80
9414750 20050102 22:00   4.400 119.000   5.200   8.500  10.900 1011.80
9414750 20050102 22:06   4.700 117.000   5.500   8.500  10.900 1011.60
9414750 20050102 22:12   3.900 114.000   5.300   8.600  10.900 1011.60
9414750 20050102 22:18   4.400 112.000   5.500   8.500  10.900 1011.60
9414750 20050102 22:24   4.400 116.000   5.300   8.600  10.900 1011.50
9414750 20050102 22:30   5.000 112.000   5.800   8.600  10.900 1011.50
9414750 20050102 22:36   4.700 114.000   5.500   8.700  10.900 1011.50
9414750 20050102 22:42   4.800 111.000   5.600   8.700  10.900 1011.50
9414750 20050102 22:48   5.800 111.000   7.100   8.700  10.900 1011.40
9414750 20050102 22:54   5.500 115.000   6.300   8.700  10.900 1011.30
9414750 20050102 23:00   5.200 119.000   6.400   8.700  10.900 1011.30
9414750 20050102 23:06   5.800 114.000   6.500   8.600  10.900 1011.20
9414750 20050102 23:12   5.300 115.000   6.400   8.500  10.900 1011.20
9414750 20050102 23:18   4.400 114.000   5.400   8.600  10.900 1011.30
9414750 20050102 23:24   4.300 104.000   4.800   8.500  10.900 1011.30
9414750 20050102 23:30   4.100 105.000   5.000   8.500  10.900 1011.20
9414750 20050102 23:36   4.500 107.000   5.300   8.500  10.900 1011.10
9414750 20050102 23:42   4.000 100.000   4.900   8.400  10.900 1011.10
9414750 20050102 23:48   3.900 104.000   5.200   8.400  10.800 1011.10
9414750 20050102 23:54   2.900 106.000   4.300   8.400  10.800 1011.10
9414750 20050103 00:00   2.900 109.000   4.200   8.400  10.800 1011.10
9414750 20050103 00:06   3.000 103.000   3.800   8.400  10.800 1011.10
9414750 20050103 00:12   4.000 103.000   4.800   8.400  10.800 1011.00
9414750 20050103 00:18   4.000 107.000   5.100   8.400  10.800 1010.90
9414750 20050103 00:24   3.200  96.000   4.300   8.300  10.800 1010.80
9414750 20050103 00:30   2.600  89.000   3.900   8.300  10.800 1010.80
9414750 20050103 00:36   2.500  84.000   3.900   8.300  10.800 1010.70
9414750 20050103 00:42   2.000  88.000   3.300   8.300  10.800 1010.70
9414750 20050103 00:48   1.900  85.000   3.300   8.200  10.800 1010.60
9414750 20050103 00:54   1.500  80.000   2.800   8.200  10.800 1010.60
9414750 20050103 01:00   1.400  86.000   2.700   8.300  10.800 1010.60
9414750 20050103 01:06   2.100  87.000   3.200   8.300  10.800 1010.60
9414750 20050103 01:12   1.800  91.000   3.000   8.300  10.800 1010.50
9414750 20050103 01:18   1.900  92.000   3.200   8.300  10.800 1010.50
9414750 20050103 01:24   2.900  95.000   3.900   8.400  10.800 1010.50
9414750 20050103 01:30   3.000 100.000   3.700   8.500  10.800 1010.50
9414750 20050103 01:36   3.200 101.000   4.100   8.500  10.700 1010.40
9414750 20050103 01:42   4.100 102.000   5.500   8.500  10.800 1010.40
9414750 20050103 01:48   4.400 109.000   5.500   8.600  10.800 1010.50
9414750 20050103 01:54   3.700 114.000   4.700   8.700  10.800 1010.50
9414750 20050103 02:00   4.900 119.000   6.000   8.600  10.800 1010.40
9414750 20050103 02:06   5.000 119.000   5.600   8.600  10.800 1010.40
9414750 20050103 02:12   4.200 114.000   5.300   8.600  10.800 1010.40
9414750 20050103 02:18   3.900 111.000   5.200   8.600  10.700 1010.30
9414750 20050103 02:24   4.100 107.000   5.100   8.400  10.700 1010.20
9414750 20050103 02:30   3.900 105.000   5.000   8.400  10.700 1010.20
9414750 20050103 02:36   3.900 108.000   5.100   8.300  10.800 1010.30
9414750 20050103 02:42   3.900 104.000   5.000   8.300  10.800 1010.30
9414750 20050103 02:48   3.800 112.000   5.100   8.300  10.800 1010.40
9414750 20050103 02:54   3.200 105.000   5.200   8.300  10.800 1010.30
9414750 20050103 03:00   2.000 100.000   4.100   8.200  10.800 1010.30
9414750 20050103 03:06   1.400  93.000   2.600   8.200  10.800 1010.20
9414750 20050103 03:12   1.400  87.000   2.800   8.100  10.800 1010.30
9414750 20050103 03:18   2.400  92.000   3.600   8.100  10.800 1010.30
9414750 20050103 03:24   2.100  82.000   3.300   8.100  10.800 1010.30
9414750 20050103 03:30   2.700  94.000   3.900   8.100  10.800 1010.30
9414750 20050103 03:36   3.100  99.000   3.900   8.100  10.800 1010.30
9414750 20050103 03:42   3.100  93.000   4.000   8.000  10.800 1010.20
9414750 20050103 03:48   3.000  92.000   3.700   8.000  10.700 1010.30
9414750 20050103 03:54   2.900  93.000   4.000   8.000  10.800 1010.30
9414750 20050103 04:00   2.300  89.000   3.900   8.000  10.700 1010.30
9414750 20050103 04:06   2.800 105.000   3.100   8.000  10.700 1010.30
9414750 20050103 04:12   3.500 107.000   4.000   8.100  10.700 1010.30
9414750 20050103 04:18   3.200 111.000   4.200   8.100  10.800 1010.30
9414750 20050103 04:24   3.600 109.000   4.000   8.200  10.800 1010.40
9414750 20050103 04:30   3.500 114.000   4.200   8.100  10.800 1010.30
9414750 20050103 04:36   4.300 115.000   5.000   8.200  10.700 1010.40
9414750 20050103 04:42   3.600 112.000   4.400   8.100  10.800 1010.50
9414750 20050103 04:48                                                
9414750 20050103 04:54   3.000 104.000   4.000   8.000  10.800 1010.50
9414750 20050103 05:00   2.600  95.000   3.800   7.900  10.800 1010.50
9414750 20050103 05:06   2.600  87.000   3.600   7.800  10.700 1010.50
9414750 20050103 05:12   2.600  97.000   3.800   7.800  10.700 1010.50
9414750 20050103 05:18   2.500  90.000   3.900   7.800  10.800 1010.50
9414750 20050103 05:24   2.400  87.000   3.900   7.800  10.800 1010.60
9414750 20050103 05:30   3.300  93.000   3.800   7.800  10.700 1010.70
9414750 20050103 05:36   3.100  94.000   4.100   7.800  10.800 1010.60
9414750 20050103 05:42   2.800  92.000   4.500   7.800  10.700 1010.70
9414750 20050103 05:48   3.100  92.000   3.800   7.900  10.800 1010.80
9414750 20050103 05:54   2.400  94.000   3.700   7.900  10.800 1010.80
9414750 20050103 06:00   2.100  85.000   3.400   7.900  10.800 1010.90
9414750 20050103 06:06   2.400  88.000   3.600   7.900  10.800 1010.90
9414750 20050103 06:12   2.800  88.000   4.400   8.000  10.800 1010.90
9414750 20050103 06:18   3.300  91.000   4.500   8.000  10.800 1010.90
9414750 20050103 06:24   3.400  92.000   4.900   8.000  10.800 1011.00
9414750 20050103 06:30   3.400  96.000   4.900   8.000  10.800 1011.00
9414750 20050103 06:36   3.000  99.000   4.700   8.100  10.700 1011.00
9414750 20050103 06:42                                                
9414750 20050103 06:48   4.500 104.000   5.300   8.200  10.800 1011.10
9414750 20050103 06:54   3.900 113.000   5.500   8.300  10.800 1011.10
9414750 20050103 07:00   3.800 116.000   4.900   8.300  10.800 1011.20
9414750 20050103 07:06   3.200 110.000   3.900   8.300  10.800 1011.00
9414750 20050103 07:12   3.500 116.000   4.100   8.300  10.800 1011.10
9414750 20050103 07:18   3.600 118.000   4.100   8.400  10.700 1011.20
9414750 20050103 07:24   3.700 120.000   4.300   8.400  10.800 1011.10
9414750 20050103 07:30   2.700 118.000   3.700   8.400  10.800 1011.10
9414750 20050103 07:36   3.900 126.000   4.400   8.500  10.700 1011.10
9414750 20050103 07:42   3.600 127.000   4.600   8.400  10.700 1011.10
9414750 20050103 07:48   3.500 124.000   4.000   8.400  10.800 1011.10
9414750 20050103 07:54   3.200 131.000   4.000   8.500  10.800 1011.10
9414750 20050103 08:00   4.200 140.000   4.900   8.600  10.800 1011.10
9414750 20050103 08:06   4.500 138.000   5.300   8.700  10.800 1011.20
9414750 20050103 08:12   4.500 157.000   5.100   8.800  10.800 1011.10
9414750 20050103 08:18                                                
9414750 20050103 08:24   4.500 166.000   5.100   8.700  10.800 1011.10
9414750 20050103 08:30   4.300 163.000   5.200   8.800  10.900 1011.00
9414750 20050103 08:36   4.400 166.000   5.400   8.800  10.900 1011.00
9414750 20050103 08:42   4.300 178.000   5.000   8.800  10.900 1011.00
9414750 20050103 08:48   3.500 168.000   4.700   8.800  10.900 1010.90
9414750 20050103 08:54   3.700 170.000   4.600   8.800  10.900 1011.00
9414750 20050103 09:00   3.500 170.000   4.300   8.700  10.900 1011.00
9414750 20050103 09:06   3.800 159.000   4.100   8.700  10.900 1011.00
9414750 20050103 09:12   4.300 163.000   4.600   8.700  10.900 1011.00
9414750 20050103 09:18   3.600 164.000   4.400   8.700  10.800 1011.00
9414750 20050103 09:24   3.300 156.000   4.100   8.600  10.800 1011.10
9414750 20050103 09:30   3.500 152.000   4.000   8.700  10.800 1011.00
9414750 20050103 09:36   3.100 151.000   3.800   8.800  10.700 1011.20
9414750 20050103 09:42   3.500 164.000   3.900   8.800  10.700 1011.20
9414750 20050103 09:48   2.700 165.000   3.800   8.800  10.600 1011.10
9414750 20050103 09:54   2.800 172.000   3.300   8.700  10.600 1011.20
9414750 20050103 10:00   3.000 155.000   3.500   8.800  10.600 1011.30
9414750 20050103 10:06   2.800 155.000   3.300   8.800  10.600 1011.30
9414750 20050103 10:12   2.900 163.000   3.200   8.800  10.600 1011.40
9414750 20050103 10:18   2.200 174.000   3.100   8.800  10.500 1011.40
9414750 20050103 10:24   2.800 179.000   3.200   8.900  10.500 1011.40
9414750 20050103 10:30   2.400 196.000   3.600   8.800  10.500 1011.50
9414750 20050103 10:36   0.600 280.000   4.100   8.600  10.500 1011.70
9414750 20050103 10:42   2.300 280.000   3.700   8.200  10.500 1011.70
9414750 20050103 10:48   1.100 283.000   3.300   8.000  10.500 1011.80
9414750 20050103 10:54   0.300 233.000   2.200   7.900  10.500 1011.70
9414750 20050103 11:00   2.100 206.000   3.600   7.800  10.500 1011.80
9414750 20050103 11:06   2.700 186.000   3.800   7.700  10.500 1011.70
9414750 20050103 11:12   2.200 184.000   2.900   7.700  10.500 1011.80
9414750 20050103 11:18   1.500 177.000   2.500   7.600  10.500 1011.70
9414750 20050103 11:24   2.200 165.000   2.900   7.700  10.500 1011.70
9414750 20050103 11:30   2.600 147.000   3.300   7.500  10.500 1011.60
9414750 20050103 11:36   2.200 122.000   2.900   7.500  10.500 1011.60
9414750 20050103 11:42   0.000  84.000   2.100   7.400  10.500 1011.70
9414750 20050103 11:48   0.500  95.000   2.000   7.300  10.500 1011.40
9414750 20050103 11:54   0.200  82.000   2.000   7.300  10.500 1011.30
9414750 20050103 12:00   0.300  81.000   0.500   7.200  10.500 1011.30
9414750 20050103 12:06   0.300  81.000   1.600   7.200  10.500 1011.30
9414750 20050103 12:12   0.100  74.000   0.400   7.100  10.500 1011.20
9414750 20050103 12:18   1.100  79.000   1.800   7.100  10.500 1011.30
9414750 20050103 12:24   0.100  77.000   1.800   7.100  10.500 1011.30
9414750 20050103 12:30   0.400  76.000   0.700   7.000  10.500 1011.40
9414750 20050103 12:36   1.000  73.000   2.000   7.100  10.500 1011.50
9414750 20050103 12:42   0.700  90.000   1.900   7.200  10.500 1011.40
9414750 20050103 12:48   0.100  80.000   0.400   7.200  10.500 1011.30
9414750 20050103 12:54   0.100  84.000   0.400   7.100  10.500 1011.40
9414750 20050103 13:00   0.000 113.000   0.300   7.200  10.500 1011.40
9414750 20050103 13:06   0.200  90.000   0.400   7.200  10.500 1011.40
9414750 20050103 13:12   1.300  51.000   1.800   7.100  10.500 1011.30
9414750 20050103 13:18   0.500  55.000   2.100   7.100  10.500 1011.40
9414750 20050103 13:24   1.400  64.000   2.000   7.000  10.500 1011.50
9414750 20050103 13:30   2.200  64.000   2.300   7.000  10.500 1011.60
9414750 20050103 13:36   0.600  52.000   2.000   7.000  10.500 1011.50
9414750 20050103 13:42   0.000  34.000   2.000   7.000  10.500 1011.50
9414750 20050103 13:48   0.000  18.000   0.500   7.000  10.500 1011.50
9414750 20050103 13:54   0.700   3.000   1.500   7.000  10.500 1011.50
9414750 20050103 14:00   0.100  25.000   1.700   7.000  10.500 1011.60
9414750 20050103 14:06   0.000  20.000   0.400   6.900  10.600 1011.60
9414750 20050103 14:12   0.000   3.000   0.000   7.000  10.600 1011.60
9414750 20050103 14:18   0.200 352.000   0.300   7.000  10.600 1011.70
9414750 20050103 14:24   0.000 357.000   0.300   7.100  10.600 1011.90
9414750 20050103 14:30   0.000  34.000   0.000   7.100  10.600 1012.00
9414750 20050103 14:36   0.000  30.000   0.000   7.100  10.600 1012.10
9414750 20050103 14:42   0.000  50.000   0.000   7.000  10.500 1012.10
9414750 20050103 14:48   0.500  52.000   0.900   6.800  10.500 1012.10
